type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
0,11,-10.32606,-63.59142,-12.30622,-4.105031,-8.485949,-221.7742,-25.1346,-31.5414,231.5644,75.39569,-15.24021,-96.97825,-36.26847,-5.549472,-25.16901,-20.67351,-7.774583,-32.39202,-19.20562
0,12,-9.208878,-61.91278,-10.67054,-5.515397,-8.042292,-217.9087,-20.15271,-27.0763,234.217,78.74963,-13.0739,-89.20259,-33.17813,-7.294919,-25.76268,-21.32962,-11.27247,-27.78572,-18.03345
0,13,-20.4944,-71.2956,-19.0463,-13.99987,-17.29239,-229.1952,-33.35142,-38.12177,221.1118,66.90109,-22.5849,-101.7574,-43.95068,-16.31125,-32.49986,-27.20849,-20.13697,-38.46792,-27.15257
0,14,-22.83117,-74.45032,-21.78847,-17.02195,-19.71665,-231.3919,-32.89866,-40.11836,216.7115,64.14716,-26.69822,-102.1663,-44.82354,-17.35233,-36.40804,-30.3786,-21.12539,-40.83985,-29.33419
0,15,-14.18412,-65.59885,-13.66042,-9.370442,-10.59507,-222.3537,-23.14215,-30.27462,225.1429,72.58395,-17.67173,-93.00333,-37.27912,-11.43104,-26.10174,-21.62529,-16.50917,-31.06626,-21.14672
0,16,-7.028444,-57.60059,-6.511731,0.8477411,-2.433027,-215.1594,-20.23722,-24.97885,229.7053,77.67043,-11.0715,-90.94033,-31.42262,-0.760936,-16.1487,-10.85711,-6.023889,-26.64895,-13.74972
0,17,-11.92811,-61.44144,-10.509,-3.815406,-6.928764,-218.3365,-21.90191,-27.58389,225.1193,74.11745,-15.09584,-92.27008,-33.96129,-4.636995,-21.98448,-16.6266,-9.942603,-30.4224,-17.97746
0,18,-25.85727,-76.61501,-24.97892,-17.39304,-20.73757,-233.8202,-36.81734,-44.42667,208.9016,58.59888,-30.33863,-107.9845,-48.57689,-18.85809,-35.48578,-28.93366,-21.92221,-44.83399,-31.29827
0,19,-26.16471,-78.97356,-26.67745,-16.32998,-21.91206,-238.9492,-41.78199,-47.51123,206.011,55.94393,-33.60796,-113.0075,-48.9638,-14.12677,-37.19934,-28.72821,-15.34294,-49.33693,-31.65702
0,20,-21.37119,-73.05738,-21.11849,-12.71649,-16.32311,-231.9503,-30.18119,-39.81682,211.7424,62.62268,-26.53013,-102.1684,-41.81847,-10.17134,-33.42745,-28.09705,-13.98371,-41.41614,-26.89836
0,21,-21.54844,-71.3626,-18.95263,-11.37895,-15.63186,-230.5195,-31.75433,-39.36341,210.8898,62.26463,-24.94131,-102.4257,-42.52547,-11.04197,-31.80914,-25.33642,-16.06566,-40.21197,-26.22931
0,22,-21.81795,-71.1978,-19.25891,-10.45816,-15.4935,-229.823,-32.95398,-40.0321,210.9502,62.16338,-25.64243,-103.6172,-42.69502,-9.470708,-31.09715,-25.15093,-15.31309,-40.40056,-26.20564
0,23,-12.75,-62.33026,-10.17305,-4.0618,-7.264374,-219.3986,-20.77241,-28.79484,220.153,71.8362,-16.37158,-90.79076,-33.27024,-3.471091,-24.08196,-19.02169,-10.53249,-29.97242,-18.17125
0,24,-18.69659,-68.26104,-15.18108,-8.207835,-13.00781,-227.2145,-32.0296,-36.34813,210.0963,62.47427,-23.14971,-102.9276,-41.44196,-7.631456,-28.05764,-22.25791,-12.3858,-38.64278,-23.67395
0,25,-17.58585,-66.61488,-15.8561,-5.604211,-11.9394,-225.7729,-31.51524,-34.91125,208.924,62.37599,-22.21119,-102.7912,-39.88286,-3.756986,-28.02304,-21.63049,-8.541994,-38.04062,-22.12612
0,26,-16.77875,-66.67646,-15.70732,-7.24829,-11.54749,-224.0731,-29.00503,-33.71087,209.5777,63.36296,-22.02969,-99.72021,-39.2935,-6.023179,-26.86576,-22.51315,-11.05078,-35.89046,-21.97248
0,27,-13.67501,-63.504,-13.83128,-3.146862,-8.043659,-222.908,-29.16142,-32.5057,209.4811,63.66282,-17.97449,-101.3308,-38.57969,-3.028783,-21.75183,-15.63273,-6.988161,-34.53636,-18.56118
0,28,-15.26447,-65.29821,-14.83075,-7.514186,-10.6695,-222.5435,-26.68126,-32.80424,209.3274,63.65631,-18.55489,-98.74829,-38.41311,-3.791108,-26.27292,-19.48768,-10.69509,-33.02573,-19.74289
0,29,-16.83731,-68.22669,-15.17818,-12.00171,-13.0552,-223.2957,-26.73413,-34.54991,206.5007,61.53888,-22.0294,-99.06467,-40.68092,-8.425746,-28.65388,-20.84638,-14.98967,-34.30406,-21.98257
0,30,-13.77477,-64.05979,-11.16584,-6.760492,-8.481987,-220.6365,-25.35153,-30.85902,206.9951,63.52284,-18.96967,-97.62667,-37.4338,-3.973231,-22.13394,-13.02879,-9.323931,-33.44963,-18.2827
0,31,-0.2891657,-52.10474,-0.5680046,0.2960657,2.791663,-204.8732,-8.262577,-15.49229,222.0637,77.61358,-5.220816,-81.11402,-25.48627,3.9164,-10.58774,-4.108785,-3.610075,-17.40453,-6.755074
0,32,-0.06678391,-53.37839,-1.768314,-2.111043,1.555482,-204.4081,-12.05549,-17.30108,221.7151,76.52178,-6.019967,-84.26705,-27.7218,2.272393,-8.694141,-1.505028,-3.720913,-18.796,-7.26544
0,33,-13.68081,-66.83782,-14.83256,-11.45987,-11.20219,-220.1818,-29.09454,-33.0229,204.9516,61.19867,-21.33588,-100.8001,-40.29615,-5.993887,-22.1611,-12.41674,-10.38595,-34.09489,-19.19482
0,34,-17.96562,-69.66305,-18.4319,-14.85401,-15.12588,-222.0801,-30.59033,-35.49158,200.2862,57.93438,-24.16968,-101.382,-42.1016,-9.177154,-27.81416,-19.02316,-13.15872,-37.58404,-23.06139
0,35,-15.74994,-66.46101,-15.89385,-9.140698,-10.98416,-219.4516,-30.41207,-34.4314,199.7242,58.40617,-23.08419,-102.9012,-40.63423,-4.351204,-21.91096,-14.45147,-7.879244,-37.45232,-20.55317
0,36,-22.56116,-72.52942,-23.09104,-14.56418,-17.13614,-225.0594,-35.36415,-40.20145,191.6829,51.70498,-30.16229,-108.6285,-45.54127,-7.731215,-29.01886,-21.31151,-11.45951,-43.69335,-26.2485
0,37,-23.3556,-71.5349,-23.00887,-17.27777,-17.77486,-222.4459,-31.03291,-37.37189,191.9257,52.99397,-27.24936,-103.3602,-43.925,-8.786916,-30.38416,-22.57237,-15.66985,-40.01036,-25.81878
0,38,-23.66856,-71.48235,-21.40805,-15.21916,-17.03392,-225.0792,-33.60043,-38.7065,189.0718,50.96851,-27.84747,-106.7824,-44.65206,-6.33866,-29.31433,-19.0168,-13.34856,-41.81642,-25.17944
0,39,-28.40692,-76.77151,-27.40356,-21.15187,-22.74928,-229.1192,-37.32494,-42.32141,184.9131,47.06101,-33.40525,-109.5342,-47.88469,-10.22843,-35.81998,-25.6461,-16.31882,-46.49745,-29.94432
0,40,-25.46254,-72.94393,-24.19338,-17.63341,-19.19269,-223.7352,-34.27835,-39.40052,186.757,49.87904,-30.17538,-105.4753,-44.84338,-7.742549,-31.38775,-22.36156,-15.00406,-42.53639,-26.93124
0,41,-7.32504,-56.05718,-7.66434,1.364485,-1.98415,-207.3054,-23.03266,-25.34301,201.1257,64.1684,-14.24286,-93.93739,-30.35922,11.05642,-12.90602,-3.550729,3.183851,-27.87104,-10.35449
0,42,-9.131191,-58.62811,-10.92366,-2.74778,-5.258211,-208.3182,-22.55732,-26.80161,198.536,62.13333,-15.84666,-93.96925,-31.55524,9.103155,-18.21031,-8.093849,1.398803,-29.06554,-12.43108
0,43,-24.19597,-72.78825,-24.64872,-17.45324,-20.26913,-221.752,-38.849,-41.1738,182.9643,46.82618,-30.22755,-109.5033,-46.84629,-6.211999,-32.18594,-22.95739,-12.66757,-42.85788,-26.58617
0,44,-23.58892,-71.28737,-25.14126,-12.97702,-18.88165,-221.7722,-41.5075,-41.73663,179.9363,45.39939,-29.90907,-111.5933,-45.51279,-0.5351806,-30.87361,-22.81689,-6.281321,-44.40628,-25.42222
0,45,5.510959,-42.54731,2.166584,13.0832,8.941602,-189.864,-7.890338,-12.48176,209.6042,74.99944,-0.1599434,-78.03351,-17.4945,22.27022,-6.189518,1.078515,13.57907,-14.22608,0.7221209
0,46,1.309785,-46.37813,0.7093001,7.81759,5.654125,-192.85,-11.09407,-15.49138,205.7477,71.39925,-4.686623,-81.60243,-22.24141,15.43244,-7.213976,2.049281,6.811239,-17.62555,-2.884146
0,47,-4.729758,-51.30766,-5.490017,2.693265,0.07088654,-198.2828,-17.09532,-21.03356,199.1031,64.87677,-9.064503,-89.06179,-28.64751,10.27969,-12.67046,-2.078067,2.009881,-23.1312,-7.892696
0,48,-13.36925,-60.08826,-13.78345,-7.191364,-8.296496,-206.2372,-21.67803,-28.29188,190.9673,57.32844,-17.75174,-94.69847,-36.10059,-0.02957696,-21.86863,-9.881649,-7.326764,-30.57232,-16.00844
0,49,-33.7606,-78.65936,-30.83268,-21.21455,-25.90016,-228.6046,-47.08289,-49.48679,165.9102,34.81107,-38.99343,-119.827,-55.04548,-13.23527,-37.09074,-22.14898,-17.30464,-54.10427,-33.36687
0,50,-33.65237,-78.73655,-33.29856,-19.43978,-26.51825,-227.9654,-49.14932,-51.15483,164.6181,33.48857,-39.99712,-122.1386,-55.39516,-9.467249,-39.19802,-25.53691,-15.01886,-53.59519,-33.21603
0,51,-24.56993,-69.97282,-25.59712,-11.88385,-17.91075,-218.1964,-38.49044,-41.6152,173.0991,42.0613,-30.88028,-112.0282,-47.57824,-4.824782,-31.20817,-18.76714,-9.69699,-44.65884,-25.61403
0,52,-9.794139,-55.35885,-11.89236,3.851697,-3.396985,-204.1786,-28.86288,-29.42593,185.5159,54.09328,-16.44301,-102.0961,-36.46517,6.748123,-15.1257,-3.871835,3.575934,-33.1925,-12.74288
0,53,4.469724,-42.31766,0.7411376,12.92088,9.330904,-188.1411,-10.05559,-13.55266,200.2401,68.57204,-2.030289,-84.77541,-23.17507,16.80411,-3.239394,6.058647,11.08975,-16.82501,-0.1966418
0,54,3.210022,-43.6447,0.1209073,8.934812,7.678953,-187.6467,-9.282819,-12.89416,198.4945,67.653,-3.152286,-82.3811,-24.81376,9.981443,-4.214003,4.958895,4.462724,-15.81791,-1.781721
0,55,-21.66569,-65.65849,-21.47608,-12.00767,-14.90933,-210.4064,-35.57191,-36.71108,173.038,43.27314,-25.98619,-108.9023,-47.81879,-9.623075,-24.30087,-14.61846,-13.34801,-40.44978,-23.62474
0,56,-12.88615,-58.59112,-15.55399,-6.112505,-8.307768,-199.8496,-24.68735,-28.83056,183.6825,53.51592,-18.68193,-96.73691,-37.82061,-1.658798,-19.97865,-9.887502,-5.564189,-32.27277,-16.55276
0,57,-5.566849,-53.07739,-9.115164,-0.813242,-1.857958,-192.7012,-20.75389,-25.66656,188.0126,57.80988,-12.78136,-93.71391,-34.34757,2.115263,-11.20427,-1.744182,-0.7362076,-27.08463,-10.89999
0,58,-16.07646,-62.29852,-18.73025,-8.148881,-11.75536,-201.9403,-34.38048,-37.10334,172.8804,44.69557,-23.61833,-107.7925,-44.8982,-4.119311,-20.85779,-10.56575,-5.322824,-39.20961,-20.21637
0,59,-31.45636,-74.86072,-33.2163,-22.04281,-25.84034,-212.6398,-44.32459,-48.46292,159.3841,32.14126,-36.50719,-118.3448,-56.49881,-16.02137,-36.31828,-27.52561,-18.38424,-50.90826,-33.54653
0,60,-32.46999,-75.15868,-34.17381,-20.68318,-26.23678,-213.4588,-49.51874,-50.13613,156.1525,29.47515,-38.45934,-123.2185,-58.40944,-14.04814,-34.82389,-25.31215,-16.55692,-52.98786,-33.74479
0,61,-27.16388,-70.45947,-31.11301,-16.14444,-22.40292,-207.9818,-45.28383,-44.15516,159.7841,33.56305,-34.51336,-118.4766,-53.45853,-8.289954,-32.30941,-22.51438,-10.52064,-48.45758,-29.15788
0,62,-30.90716,-74.65102,-34.01229,-22.08947,-26.3166,-209.7798,-43.63978,-47.22111,158.428,32.00054,-38.20992,-117.5755,-55.96898,-15.52407,-37.84674,-29.21267,-16.96581,-51.08395,-33.7586
0,63,-29.91956,-73.44663,-33.41311,-18.54505,-24.70444,-209.5012,-46.86079,-48.49861,155.5303,29.88366,-38.50594,-122.0626,-57.34098,-13.55548,-35.10153,-24.86586,-13.72228,-52.47871,-32.61574
0,64,-10.42328,-53.97461,-15.75978,-1.013288,-5.967196,-188.5188,-25.74498,-28.37949,175.3514,49.70463,-17.78525,-99.31171,-38.20144,2.617815,-16.97956,-10.46027,-0.1862379,-31.42035,-14.88764
0,65,-7.26584,-50.51487,-12.0171,-0.05963358,-3.443239,-182.8833,-22.46414,-24.0283,178.6674,53.21751,-14.14379,-94.1661,-35.8661,2.065811,-13.31096,-6.029417,-1.875365,-26.28931,-11.9538
0,66,-1.38096,-44.99547,-7.557432,7.351584,1.843841,-177.7402,-23.26125,-21.54894,180.022,54.81645,-9.509604,-96.04829,-33.82883,8.654201,-6.52761,1.795051,6.391813,-24.01995,-6.810106
0,67,-2.726322,-45.63346,-10.01943,4.907189,0.3364009,-176.9459,-20.54146,-21.90141,178.5655,53.82026,-8.596295,-95.21217,-34.49944,6.751173,-9.67732,-2.540514,4.282036,-23.92756,-8.181536
0,68,-6.807539,-48.07711,-10.89574,1.819918,-2.260591,-179.3931,-24.4528,-24.49388,174.2267,50.47921,-11.46658,-97.64781,-37.66689,2.505743,-10.27642,-3.671558,-0.4631022,-26.8998,-11.27305
0,69,-7.420615,-47.88046,-11.75982,4.214259,-1.768076,-180.6855,-26.54679,-25.81372,171.7906,48.71513,-12.16459,-100.5074,-38.20204,4.920863,-9.76779,-3.509241,1.899581,-28.34674,-11.21096
0,70,-1.58665,-43.00605,-6.029494,5.040896,2.935751,-172.6098,-16.03739,-18.10105,178.632,56.03868,-5.739111,-89.21552,-31.12268,7.754314,-4.867848,-1.689241,3.493024,-20.6932,-6.552316
0,71,-2.091701,-45.06367,-6.710883,1.601308,1.179547,-172.8839,-18.46548,-20.26019,177.1006,54.09421,-7.492941,-91.99584,-34.11506,4.439137,-4.788669,-1.136794,0.852194,-21.67869,-7.851046
0,72,0.1845785,-42.32074,-5.223542,4.353971,3.253909,-170.4515,-16.80348,-17.43357,177.313,55.06942,-4.810257,-90.41628,-32.33445,6.493253,-3.298613,0.107654,3.503741,-19.81028,-5.742529
0,73,-1.748134,-43.73787,-5.86454,2.006556,1.793892,-171.547,-15.53548,-17.99489,176.6059,54.93864,-5.74825,-88.03838,-32.12521,4.584816,-5.586471,-2.022849,0.1057994,-19.62936,-7.038882
0,74,-10.84114,-52.61469,-14.53427,-3.025762,-6.343043,-181.4413,-30.47061,-30.02258,165.121,44.15558,-17.06626,-102.2373,-41.57181,-0.1554861,-11.7527,-5.706976,-2.411845,-31.89871,-15.00677
0,75,-5.172969,-46.88107,-11.16051,3.784608,-1.034876,-175.7767,-25.99463,-24.39401,168.4082,47.76534,-12.2432,-98.96935,-37.01869,7.137025,-7.582562,-4.465887,4.083416,-26.37973,-9.93366
0,76,-4.21612,-46.143,-10.14089,3.784329,-0.1744595,-175.2634,-23.73726,-23.81286,168.2794,48.46257,-10.19272,-95.77062,-35.97086,4.97376,-7.245125,-4.079155,2.78339,-25.05875,-9.350956
0,77,-0.7406179,-41.51472,-5.16452,11.02963,4.568183,-172.3177,-24.2316,-21.60959,168.87,49.96484,-7.342497,-96.44947,-33.48971,10.53046,-1.568552,3.104994,9.544348,-24.62186,-5.629266
0,78,-0.2620889,-40.62258,-4.83591,9.827477,4.84355,-168.1545,-18.14319,-17.88219,171.47,52.66018,-7.583524,-91.30769,-31.3447,10.00814,-3.150623,-0.1885772,7.57444,-21.7653,-5.57815
0,79,-13.90959,-53.491,-15.4048,-3.3298,-7.300982,-181.015,-29.15318,-30.8834,157.5369,39.71217,-20.54367,-103.0509,-43.70867,-3.127409,-14.69126,-11.98749,-5.934093,-33.38957,-17.75862
0,80,-15.66086,-53.47409,-15.8571,-2.002511,-7.97069,-183.519,-33.95314,-32.21169,154.5502,36.97825,-20.62444,-107.7295,-45.58215,-0.8513834,-14.46758,-11.22654,-5.04974,-34.86528,-17.96545
0,81,-16.01265,-53.05156,-15.626,-3.62864,-8.0348,-181.2522,-29.79387,-30.56081,154.3195,38.11347,-19.63825,-103.0893,-43.54647,-0.8977053,-15.34993,-12.23749,-6.890637,-32.83617,-17.71841
0,82,-15.21216,-53.82008,-15.09071,-1.939119,-7.568518,-181.9917,-33.50293,-33.71919,152.0284,36.35979,-21.89413,-106.8188,-44.55346,0.09545143,-13.73678,-9.129368,-3.00093,-36.27231,-17.8217
0,83,-25.84046,-65.28317,-26.32979,-9.134448,-17.83714,-196.4043,-47.92027,-48.16565,138.0546,23.04314,-34.04615,-123.278,-55.18205,-3.417582,-24.83466,-17.00667,-5.412738,-49.62695,-26.92438
0,84,-32.3074,-69.98064,-32.18143,-13.72435,-23.49726,-200.7566,-50.78495,-51.15651,132.8269,18.48045,-40.16798,-125.9284,-58.98047,-8.017656,-32.92336,-25.54474,-11.01919,-53.70686,-32.34422
0,85,-24.44421,-62.08636,-23.19034,-4.345726,-15.58316,-194.2444,-47.18383,-45.25038,137.8844,23.75011,-32.90778,-122.7376,-53.29535,0.965199,-24.38079,-16.10767,-2.270398,-48.09064,-24.88778
0,86,-7.07444,-46.37108,-8.663961,11.14151,0.6880998,-178.3068,-29.20828,-29.4531,152.8363,39.29194,-16.17956,-105.6857,-36.73216,17.91269,-9.285335,-2.550581,13.72336,-32.15593,-9.237177
0,87,-20.45736,-58.3563,-18.65847,-3.32032,-11.61119,-187.9391,-36.61474,-39.48366,142.3833,29.78458,-28.21882,-111.4078,-46.42177,2.90677,-21.64912,-15.18713,-1.286312,-42.40704,-21.51661
0,88,-28.30845,-65.93587,-24.88717,-9.372613,-19.24446,-195.5224,-48.09624,-48.98121,133.6039,20.97297,-37.05564,-122.8198,-54.94361,-2.346897,-28.14364,-20.50317,-5.616312,-51.72131,-28.74511
0,89,-17.29689,-55.92178,-16.39042,-0.8110941,-9.994555,-183.9801,-37.26707,-37.02373,143.3752,30.73959,-27.19909,-111.4089,-45.33309,6.690961,-19.83724,-14.35283,1.589716,-39.39685,-19.07699
0,90,-14.00949,-52.25085,-12.93017,1.714345,-6.714115,-178.9513,-33.4106,-34.69496,145.7089,33.28649,-22.85373,-108.3479,-43.83461,5.889556,-16.39652,-9.476935,1.40465,-36.01905,-16.36722
0,91,-21.63687,-58.74295,-18.79237,-1.011459,-12.01788,-188.0899,-44.34873,-44.85801,133.9599,23.19338,-30.73477,-120.9762,-51.60567,3.422031,-20.25179,-11.61956,0.07900122,-46.16733,-22.27661
0,92,-15.59957,-52.48743,-13.29561,3.900161,-6.6576,-181.5466,-36.70738,-36.45107,140.2075,29.77644,-24.26397,-112.6289,-44.49308,9.891097,-16.09106,-8.091097,5.350863,-39.3178,-16.49263
0,93,-11.55139,-48.05202,-8.352786,7.239686,-2.210571,-176.9841,-32.57983,-31.27922,144.1139,33.44158,-20.04167,-109.1819,-42.1032,10.52206,-10.32123,-3.133005,6.175064,-35.05196,-12.97673
0,94,-17.5965,-52.70612,-13.09823,3.582556,-7.197113,-182.2276,-40.2405,-37.19327,135.8191,26.47323,-25.55938,-116.8578,-47.47751,8.402704,-14.37135,-5.797292,3.662268,-41.22456,-17.43789
0,95,-19.26786,-54.12609,-13.93323,-0.6143167,-9.246175,-181.146,-36.12796,-35.91455,134.0389,26.10192,-26.83548,-112.9664,-46.90748,6.406061,-18.36566,-10.02087,-0.3245753,-39.92836,-18.81132
0,96,-17.50237,-53.26239,-11.7039,0.4837276,-7.514858,-180.3185,-35.69585,-36.17722,135.8415,27.65519,-25.61367,-111.9587,-45.9734,6.688808,-15.36676,-5.548152,0.3359941,-39.03773,-17.31976
0,97,-11.05331,-47.41224,-6.663159,6.552265,-1.512962,-173.6857,-30.49604,-30.73044,141.3063,33.10171,-20.23289,-107.3106,-40.61412,12.97675,-8.893624,1.093316,6.893911,-34.00112,-11.60643
0,98,-10.73307,-46.12956,-5.345996,4.318647,-1.433357,-170.3658,-26.60633,-27.15671,142.8447,34.68258,-18.02131,-103.1694,-40.06229,10.10936,-8.741142,-1.403374,2.364029,-30.29654,-11.46819
0,99,-10.1981,-46.67054,-4.342966,6.630502,-0.3831845,-173.3342,-31.74717,-30.34083,139.5631,32.00136,-19.18248,-108.6277,-41.47552,12.97811,-5.292462,3.015724,6.470063,-33.09544,-10.74431
0,100,-14.23325,-49.97218,-9.826946,4.62056,-4.158993,-177.3991,-36.13237,-34.24398,134.7601,27.62423,-22.64521,-113.2546,-44.46593,12.83119,-10.11235,-2.360724,5.601651,-36.49751,-13.80961
0,101,-15.84346,-51.55962,-11.55477,1.248461,-6.364204,-177.8766,-35.96404,-34.01653,133.9534,26.69537,-23.79568,-112.7608,-45.78632,9.467731,-12.59953,-6.904706,2.271476,-36.77357,-15.81332
0,102,-17.46831,-51.71938,-10.82226,3.768266,-5.859186,-179.4969,-39.99267,-36.90568,129.2482,23.44542,-25.84149,-118.4625,-47.21432,13.55014,-10.69279,-2.653833,5.723328,-40.36761,-15.83219
0,103,-15.63282,-50.12081,-9.733278,2.963594,-4.762154,-175.3395,-33.57283,-32.90918,131.9593,26.72671,-23.89742,-111.53,-43.83506,13.53725,-11.09282,-4.935617,4.506356,-36.18778,-14.55929
0,104,-19.12203,-52.76907,-11.48953,-2.67722,-8.181374,-176.8427,-34.12099,-34.28925,128.5627,23.76591,-25.44215,-112.6177,-47.71941,5.944509,-14.22132,-6.637112,-2.872536,-37.7655,-17.76434
0,105,-28.99889,-61.79254,-20.5932,-10.4964,-17.3907,-186.0061,-46.4211,-45.07726,116.9311,13.0718,-35.14902,-124.4776,-57.20312,-1.04727,-22.15976,-13.37202,-8.600393,-48.56269,-26.41537
0,106,-22.99265,-57.12089,-16.12678,-7.38421,-12.47511,-179.0091,-37.31581,-38.84647,123.7188,19.75511,-30.1788,-115.5544,-50.9416,2.568772,-18.42053,-11.44066,-5.650034,-41.74976,-21.76286
0,107,-19.50649,-53.30532,-12.48229,-2.281975,-8.713371,-175.4787,-37.4364,-37.15357,123.4952,20.62489,-27.52373,-115.2084,-49.88029,3.32889,-13.84789,-4.189059,-2.775595,-40.41159,-18.68106
0,108,-26.94025,-58.95572,-19.02201,-6.268369,-15.00639,-183.3483,-47.18762,-43.1172,114.7758,12.45411,-34.13389,-125.1925,-56.53255,0.6747358,-19.55081,-11.06221,-4.898705,-48.47278,-24.70869
0,109,-25.64585,-59.216,-19.47163,-7.031363,-14.9875,-182.2867,-42.99084,-43.09064,115.3803,13.08308,-33.56852,-122.864,-55.66478,-0.1956,-22.35223,-14.94808,-4.739009,-47.51983,-24.85382
0,110,-35.22337,-67.64593,-27.22248,-11.65335,-23.16718,-193.8443,-57.11872,-54.16877,102.1841,0.9776368,-43.98933,-137.7297,-65.9111,-5.164227,-30.47557,-19.37824,-8.866327,-58.73696,-32.54655
0,111,-35.52357,-67.38151,-27.85155,-10.72307,-22.93686,-192.7688,-56.35481,-53.94324,100.3265,0.5962434,-44.73573,-136.8903,-64.15112,-0.7921203,-30.7427,-21.17502,-6.25591,-58.46355,-32.11221
0,112,-30.54927,-64.04951,-23.90709,-10.51189,-19.59496,-186.2852,-47.73611,-47.84041,107.4773,6.74227,-40.84056,-128.7154,-60.09213,-2.014423,-28.04926,-20.47981,-6.931115,-52.54697,-29.22799
0,113,-39.29621,-70.46996,-29.87688,-15.85763,-26.61373,-194.9482,-59.15985,-56.63885,96.77924,-2.833936,-47.11532,-139.1574,-68.88164,-9.822311,-33.51134,-23.56971,-13.48868,-61.59421,-36.19504
0,114,-34.33804,-66.71476,-26.61199,-12.06757,-22.65493,-189.7076,-52.9164,-51.76897,102.6112,2.651427,-44.08518,-132.8467,-63.39665,-4.618885,-31.07435,-22.43936,-9.046686,-56.58744,-32.24791
0,115,-14.34185,-47.03455,-7.946929,5.53423,-3.229319,-169.4263,-33.30834,-31.6837,121.8617,21.43395,-23.34008,-112.9699,-46.65818,8.821595,-10.59655,-2.999846,2.686853,-35.63852,-14.01747
0,116,-9.150486,-41.91628,-3.0919,12.12252,2.129137,-164.9974,-32.59733,-29.27016,122.9851,23.24131,-18.58871,-113.6166,-43.95702,15.65734,-3.613046,4.607873,10.2254,-33.26701,-9.04036
0,117,-15.25293,-47.22466,-7.625422,6.164881,-3.433624,-168.6459,-35.04358,-34.17794,118.0203,18.83777,-24.31668,-116.3072,-47.94807,10.49651,-10.41798,-3.26276,4.510372,-37.97919,-14.763
0,118,-23.01564,-55.28504,-14.46503,-1.098845,-10.68113,-177.0501,-44.58299,-42.33447,108.7186,10.11906,-33.38708,-125.9254,-56.03028,3.386619,-15.78266,-9.24739,-0.8572656,-46.92858,-22.14744
0,119,-28.81458,-60.22044,-20.36006,-3.902161,-16.11099,-182.0876,-52.74324,-49.87733,101.405,3.087721,-39.22885,-134.7664,-62.24939,-0.1127804,-21.81884,-15.5352,-2.557714,-54.49835,-27.77766
0,120,-18.70724,-51.4564,-11.14624,0.8439354,-8.122091,-169.6517,-37.75881,-38.66018,113.0344,14.16264,-28.88696,-120.165,-52.60772,4.953201,-15.98959,-11.82369,0.5800294,-41.99161,-19.71812
