type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
0,13,-29.75923,-21.24102,-20.89644,-27.3651,-28.17785,-35.61983,-33.35982,-34.22372,-18.72278,-12.55432,-24.9267,-16.98863,-10.07546,-26.05317,-24.56887,-24.79983,-24.91622,-25.0311,-24.40333
0,14,-30.17328,-21.60848,-19.49451,-27.86346,-28.52781,-36.00191,-34.23355,-33.94041,-17.97024,-10.83594,-24.35113,-16.50671,-9.693082,-26.3395,-23.61955,-23.93961,-23.10872,-24.27536,-23.40046
0,15,-27.99026,-20.13387,-18.04204,-26.30027,-26.6911,-33.58134,-31.98495,-31.71298,-16.79255,-12.14492,-22.66247,-13.91401,-14.70643,-23.68224,-22.43905,-21.40812,-19.29827,-22.01927,-20.93826
0,16,-34.35508,-26.38207,-22.38323,-32.89718,-33.23387,-39.44503,-38.11238,-39.00347,-22.77083,-15.82244,-30.84802,-19.26623,-19.04516,-29.31435,-28.68054,-25.82998,-23.96755,-27.61383,-26.10721
0,17,-37.72195,-29.64912,-22.78034,-36.04106,-36.63208,-43.33336,-41.47975,-43.24728,-24.59169,-14.59681,-33.32097,-21.918,-16.36583,-31.8317,-31.28035,-26.63578,-23.68272,-29.593,-27.11282
0,18,-37,-28.94453,-21.03075,-35.49908,-36.06176,-41.28017,-40.77853,-42.51394,-22.48008,-10.96729,-32.82022,-19.18014,-12.82343,-30.52342,-29.814,-24.60642,-21.1037,-28.08415,-25.18659
0,19,-38.02597,-30.48311,-21.51146,-36.70628,-37.18664,-43.22015,-42.39518,-43.16864,-21.99002,-8.64187,-33.71624,-17.57574,-9.436099,-30.53715,-29.38033,-23.09111,-18.92951,-27.32548,-23.89589
0,20,-38.52497,-31.56447,-20.62127,-36.41092,-37.35143,-43.55707,-43.66204,-43.7236,-21.61099,-7.055964,-33.87575,-17.19159,-6.616701,-29.61403,-28.48273,-21.36317,-17.54258,-26.2965,-22.75439
0,21,-39.34872,-32.59678,-21.38454,-38.14394,-38.34982,-45.18277,-44.66646,-44.36479,-22.66305,-8.29714,-35.53672,-17.22806,-8.481016,-30.81275,-28.85975,-22.22833,-18.58789,-26.91274,-23.61182
0,22,-34.58543,-28.05711,-16.41176,-34.1318,-33.73801,-39.52524,-39.94506,-39.83595,-17.85001,-4.591768,-30.74603,-11.74685,-4.2314,-26.30692,-23.95669,-18.31795,-14.67775,-22.47859,-19.43898
0,23,-32.39969,-26.36187,-14.7285,-30.68167,-31.27522,-37.11737,-37.62912,-37.63322,-15.01325,-1.544608,-28.01367,-9.097489,-1.952888,-23.84705,-22.34382,-15.95089,-12.42494,-20.48539,-17.26517
0,24,-26.91405,-20.77243,-9.693965,-26.17842,-25.81373,-32.35682,-32.90244,-33.02393,-10.25159,0.6576756,-23.02614,-2.805227,0.2532744,-17.34089,-16.42137,-11.32525,-8.117867,-14.97833,-12.48219
0,25,-11.51065,-6.181417,1.779142,-12.96156,-10.69652,-18.60668,-17.88656,-19.55923,1.372387,5.437245,-8.599745,11.05868,6.00381,-3.885961,-1.850691,-0.3027769,2.474518,-1.43635,-0.4888213
0,26,-7.593125,-1.832774,5.069077,-8.814419,-6.393668,-13.92373,-14.45923,-13.6827,4.416006,5.052701,-4.750272,14.59444,5.113731,-1.097058,1.656245,1.137575,1.375588,1.237857,0.8021964
0,27,-8.620494,-3.178963,4.006152,-10.45933,-7.61372,-15.06202,-14.49734,-14.38565,2.509662,2.846507,-5.875021,11.3745,2.363233,-1.741244,-0.9868424,-2.661729,-2.951923,-1.912209,-2.691868
0,28,-4.588182,2.106632,8.178353,-5.629711,-3.279801,-10.30049,-10.62721,-10.39272,6.90741,5.250474,0.09810456,14.67023,5.99618,3.842667,2.083403,-0.1166683,-0.6514033,1.156345,0.145955
0,29,-7.134287,0.4799243,4.60405,-7.041454,-5.244447,-12.22128,-13.87071,-13.23658,4.848406,3.078057,-1.644575,11.84914,3.563108,0.7715548,0.9696894,-3.237215,-4.078095,-1.081369,-2.624659
0,30,-2.470869,3.928632,8.631805,-2.609479,-0.4744566,-8.210714,-8.768253,-8.869143,8.708254,5.920901,3.097265,15.28856,6.414727,3.990573,5.005054,-1.299966,-3.064803,1.94042,-0.309033
0,31,-3.493966,3.575857,7.338278,-2.445682,-1.151798,-9.581568,-9.549772,-9.82291,7.556557,3.729487,2.513887,13.56438,4.389958,3.159427,2.321437,-3.538069,-6.660109,-0.3113529,-2.822356
0,32,-3.553219,3.388111,7.531563,-1.933305,-1.124324,-8.676958,-9.480872,-10.46019,8.486938,5.262954,2.424943,14.91972,6.309114,3.331812,2.071114,-3.240078,-6.611158,-0.3946697,-2.725721
0,33,1.544833,7.771428,10.78112,1.745897,3.60717,-2.811727,-3.861463,-4.855382,11.39612,5.353458,7.255864,17.52163,6.423946,7.415174,6.295124,-1.268677,-4.650052,2.944266,-0.08601117
0,34,-0.7162462,5.844612,6.731052,-1.866957,0.8774455,-6.051479,-5.372289,-6.440119,8.10111,2.125967,4.792817,13.35993,2.800836,4.580155,3.420925,-5.725865,-8.314587,-0.5954443,-3.696957
0,35,-1.775686,5.694545,6.103754,-0.1944017,0.6161842,-6.416131,-6.511816,-8.162435,7.802491,2.12734,4.964659,11.51401,1.21855,3.691269,1.715551,-6.405533,-9.448385,-1.764964,-4.735069
0,36,-1.572404,7.278028,5.069434,-0.2156019,0.5922198,-6.821378,-5.825301,-7.270617,7.733664,1.753299,5.601134,10.87023,-0.002866492,2.986015,0.9534078,-7.155333,-9.299187,-2.251306,-4.922894
0,37,-6.613687,2.537671,-1.497656,-5.703471,-4.779452,-11.23805,-10.7769,-11.32275,2.983861,-2.674965,1.666625,5.592701,-2.783241,-2.297073,-3.59203,-11.82447,-12.46123,-6.857489,-9.005185
0,38,-9.091169,-0.04061894,-3.428075,-7.099286,-6.962954,-13.05654,-13.51523,-14.98496,2.144378,-1.67713,0.3794281,4.230885,-2.451334,-5.242333,-4.701464,-12.75384,-11.99538,-8.116952,-9.691525
0,39,-12.36894,-3.414329,-6.903857,-10.41211,-10.55872,-16.17953,-15.74939,-18.50874,-1.277363,-3.2399,-2.862797,-0.5634669,-3.615311,-8.325983,-9.061802,-16.04759,-14.30346,-12.00591,-12.83296
0,40,-13.39368,-3.468369,-7.27497,-10.97011,-11.56638,-16.41122,-16.74381,-19.00014,-1.764817,-2.558849,-4.559712,-0.8955833,-4.246462,-9.332133,-10.05092,-15.75645,-14.01901,-12.43818,-12.9265
0,41,-6.353061,2.358402,-1.508092,-4.080341,-4.431158,-10.88957,-9.706118,-12.14553,3.292889,-0.08907233,2.487936,4.292291,-1.926769,-3.946713,-3.766956,-10.27543,-9.066603,-6.249549,-7.318009
0,42,-1.930938,6.445467,2.45244,1.166667,0.3956642,-5.972174,-5.578557,-6.435367,5.429661,-2.344197,7.29283,5.941284,-3.685004,0.8481169,-1.050484,-7.524868,-8.541235,-3.115057,-5.185902
0,43,-5.514087,4.368782,-2.785737,-2.054531,-3.22624,-7.761099,-9.076777,-10.16044,2.524565,-5.722023,4.993441,2.263412,-8.935705,-2.715588,-4.449847,-11.66715,-10.68103,-6.747935,-8.455436
0,44,-15.86783,-6.814236,-12.24067,-12.66727,-14.0988,-18.16231,-18.28281,-19.74904,-6.756418,-11.23861,-5.131023,-8.023296,-14.29568,-13.37503,-15.29576,-20.33822,-17.83974,-16.78274,-17.16552
0,45,-25.68562,-17.0126,-17.92319,-21.19349,-23.87109,-27.67785,-28.32495,-28.44199,-13.32443,-9.890224,-15.1984,-15.36945,-12.06962,-21.53079,-22.61102,-23.13948,-19.60106,-22.75719,-21.26674
0,46,-28.4741,-17.53241,-16.72206,-22.94535,-26.7074,-28.91528,-31.08518,-30.40191,-13.49374,-4.575905,-18.35316,-16.50483,-8.682022,-22.03618,-24.42014,-20.88596,-15.86597,-22.99545,-19.86117
0,47,-26.65716,-15.28314,-13.58507,-21.45541,-25.12062,-27.38009,-29.24219,-29.59308,-12.08465,-3.304155,-16.82749,-14.79504,-8.42321,-19.4979,-23.04935,-17.51025,-11.30389,-20.44588,-16.70502
0,48,-23.76112,-12.87139,-9.566825,-18.86236,-22.46059,-24.40014,-26.21167,-26.34678,-9.996601,-1.323648,-14.59027,-12.09711,-6.224786,-18.40123,-20.42091,-12.91849,-6.534708,-16.78528,-12.59924
0,49,-21.73801,-11.89751,-6.997874,-17.42765,-20.37206,-23.00905,-24.57289,-24.57766,-8.060825,-0.1666308,-13.22356,-8.970403,-5.203615,-16.3529,-17.86885,-11.41878,-6.056687,-14.81611,-11.26792
0,50,-18.35984,-9.176205,-4.065222,-14.44722,-16.67762,-20.30185,-21.6712,-22.66249,-5.220726,1.308817,-9.11013,-6.75996,-4.155686,-12.90925,-13.33974,-10.45933,-5.098803,-12.08613,-9.512261
0,51,-5.228533,4.030315,5.60813,-2.17613,-3.500371,-7.815078,-8.618865,-10.62811,5.13113,6.840975,3.208691,4.369891,2.396036,-0.7619112,-1.349645,-1.777703,2.202235,-1.254717,-0.1646614
0,52,-4.680355,4.432858,1.734925,-1.571141,-2.6618,-7.875174,-7.984688,-9.055864,4.157499,1.404181,3.537035,4.064354,-3.295922,-1.204286,-2.442957,-6.581018,-5.224731,-3.781275,-4.457644
0,53,-7.009853,1.801039,-2.793649,-4.839233,-5.018213,-10.78584,-9.986007,-11.08919,-0.3134106,-6.110161,0.7031356,-0.6061895,-8.651225,-4.531631,-6.003034,-13.21252,-14.0708,-8.646753,-10.70583
0,54,-4.282312,4.436361,-1.565524,-1.631552,-2.233414,-8.49763,-6.610504,-9.020084,1.460239,-3.537341,3.380178,-0.2155325,-5.268903,-3.361049,-3.826421,-11.53113,-12.21384,-6.73516,-8.689749
0,55,-5.276975,4.726652,-3.036769,-1.639029,-3.287618,-8.132233,-7.040755,-9.431129,1.595963,-0.3386048,2.303226,-1.224549,-4.107101,-4.159678,-4.7785,-11.02414,-10.1958,-7.151079,-8.107805
0,56,-2.956189,6.395387,-2.968568,1.410442,-0.8388203,-5.802689,-4.114349,-6.858422,2.528113,0.04960047,4.883545,-1.746784,-6.859902,-3.492417,-3.170583,-10.1461,-8.450341,-5.768318,-6.762208
0,57,-14.11519,-4.725451,-12.67547,-10.83824,-12.39112,-16.03066,-15.22034,-18.50041,-6.697879,-6.546759,-6.773885,-10.04912,-13.74158,-14.23514,-12.89568,-19.90484,-17.17749,-15.88243,-16.37035
0,58,-10.2742,-0.9347715,-9.822155,-7.670267,-8.992274,-12.5947,-11.29436,-14.83114,-3.634783,-3.593518,-3.481295,-5.994485,-7.05203,-11.53163,-9.269661,-14.5861,-11.38068,-11.30501,-11.192
0,59,-6.075385,3.675737,-6.792648,-1.734394,-4.370528,-8.197861,-7.020497,-9.949651,-0.5182665,-3.569768,1.704121,-3.320213,-5.534321,-7.986898,-7.369353,-11.30821,-9.683277,-8.277139,-8.409771
0,60,-3.658323,6.04564,-5.38776,0.2422543,-2.166698,-4.211673,-3.953521,-6.819393,0.8532392,-3.283914,4.600566,-3.301564,-7.109534,-6.180342,-5.597874,-10.81422,-8.175139,-7.027511,-7.248694
0,61,-11.7893,-1.404746,-14.5179,-8.054666,-10.40104,-12.1644,-12.05661,-14.06026,-7.230218,-11.48669,-2.560131,-12.35533,-17.46328,-14.14011,-13.40644,-19.30903,-15.19697,-15.08507,-15.12909
0,62,-12.47842,-1.21983,-15.91792,-7.898407,-10.94646,-12.99011,-12.55843,-14.86834,-8.462515,-12.69217,-2.631901,-14.97954,-17.17803,-14.22303,-14.90155,-20.09493,-15.99076,-16.11712,-15.94321
0,63,-8.903676,1.730807,-13.46471,-4.295888,-7.191183,-9.173248,-9.143413,-11.7399,-6.064035,-12.21354,0.4527616,-12.23024,-14.60351,-10.86871,-11.6678,-18.10836,-15.64094,-13.44772,-14.09849
0,64,-18.09768,-6.620987,-20.50816,-12.99327,-16.42561,-16.52719,-18.45342,-19.73664,-12.15514,-14.78139,-7.185118,-19.19374,-17.53202,-18.9281,-19.28969,-24.71634,-20.63819,-20.99289,-20.60868
0,65,-8.220758,3.353239,-11.65419,-4.562946,-7.082523,-7.072309,-8.034684,-9.217606,-3.019913,-6.721498,1.859783,-9.009647,-9.997631,-10.41637,-10.32283,-16.2109,-11.72796,-12.01677,-11.65261
0,66,-12.2083,-1.678825,-15.82757,-8.102564,-11.05111,-11.03828,-11.09473,-13.54148,-7.652224,-10.8057,-2.78432,-14.31625,-16.49066,-15.46777,-15.62365,-21.18994,-16.99216,-17.1746,-16.78469
0,67,-12.44667,-1.601899,-15.65086,-8.440386,-11.26056,-11.23641,-11.36199,-14.41759,-7.714597,-12.11518,-2.044841,-14.45757,-18.40951,-16.22162,-16.11327,-22.20522,-17.45386,-17.74614,-17.40043
0,68,-22.66648,-11.95849,-23.989,-19.29593,-22.15633,-22.3253,-21.28219,-25.31429,-17.02275,-18.42598,-12.13578,-23.32101,-21.61884,-25.63687,-26.31835,-27.88238,-21.01077,-25.78695,-23.5862
0,69,-29.59013,-19.19347,-27.09366,-24.95866,-29.01874,-29.00484,-27.99813,-32.78172,-21.8892,-17.65804,-20.00488,-28.20076,-19.65611,-32.71733,-32.42623,-29.53451,-22.63463,-30.27345,-26.5975
0,70,-26.52434,-16.50278,-22.01935,-22.43595,-26.21495,-26.74121,-25.50723,-30.28266,-17.98362,-12.14987,-17.81679,-22.78094,-12.76626,-26.63717,-28.58624,-22.93401,-15.51694,-25.19572,-20.80511
0,71,-21.80871,-10.97337,-16.05549,-18.31004,-21.58435,-21.92855,-21.29318,-24.40505,-13.35704,-9.817895,-12.74833,-17.11134,-10.49094,-22.14545,-24.10873,-18.09587,-11.08919,-20.26422,-16.1068
0,72,-13.29392,-4.144121,-7.952495,-9.81302,-12.98163,-14.1257,-12.76222,-15.72506,-5.769149,-4.960883,-3.317511,-9.458278,-5.74663,-13.13315,-16.69988,-11.14754,-4.513418,-12.80337,-9.096936
0,73,-6.545037,2.514142,-1.382901,-3.489133,-6.124396,-7.17035,-6.326726,-9.979627,-0.1305295,-0.7239425,2.78229,-3.510291,-1.414846,-7.074656,-9.450797,-5.443046,0.7032925,-6.289183,-3.240134
0,74,-8.127175,0.7222316,-2.581141,-4.92797,-7.708076,-7.556371,-7.652283,-12.50683,-1.281482,-0.8279558,0.5515836,-4.510817,-3.181643,-9.202299,-10.70878,-6.752907,-0.2004161,-7.747876,-4.550162
0,75,-13.25078,-3.258757,-6.859566,-9.492915,-12.63182,-12.92668,-12.95867,-16.84089,-6.456737,-5.624931,-4.728274,-10.11408,-6.993882,-14.52946,-15.98432,-11.28062,-5.921268,-12.6708,-9.560248
0,76,-6.744309,3.157104,0.1755128,-3.654555,-6.419177,-6.131836,-6.333756,-9.776626,0.4335913,-0.6089548,2.906069,-2.598,-1.516061,-7.539778,-10.45229,-5.295438,0.69457,-6.626517,-3.314691
0,77,-11.04948,-1.043405,-3.878138,-8.231689,-10.92563,-10.01722,-10.35814,-14.69583,-3.377208,-5.023805,-0.5886489,-6.215165,-6.436149,-12.26531,-15.29365,-9.763204,-2.714504,-11.12998,-7.443103
0,78,-30.94655,-20.69156,-19.30905,-27.8782,-30.7381,-29.57464,-30.75004,-36.01451,-20.15797,-15.69022,-20.07582,-23.8822,-15.2926,-30.15462,-32.20278,-25.17533,-17.08742,-28.11088,-23.33953
0,79,-34.44978,-22.89302,-19.13592,-30.01361,-33.91049,-33.02985,-34.6957,-37.94386,-21.93803,-13.5676,-24.17232,-26.08324,-12.63511,-32.5418,-34.84884,-24.60477,-17.72907,-29.57936,-24.13713
0,80,-32.82086,-21.1785,-15.18391,-28.78561,-32.35469,-31.35904,-33.56972,-36.49894,-19.88104,-10.1166,-23.24121,-23.3796,-9.200911,-30.64786,-31.89775,-20.47943,-13.29032,-26.25138,-20.47857
0,81,-28.16003,-17.93911,-9.358307,-24.20885,-27.60405,-26.42107,-29.12887,-31.02886,-14.57851,-4.686743,-18.36038,-17.53002,-4.626374,-26.71817,-26.46213,-15.49535,-8.603127,-21.21497,-15.62642
0,82,-29.70841,-18.93359,-9.854979,-26.25322,-29.38724,-28.32326,-30.3854,-32.90979,-15.09573,-3.723122,-20.90425,-17.22766,-4.955803,-26.88713,-28.39752,-16.61403,-9.657114,-22.80521,-16.93146
0,83,-34.162,-23.15903,-11.62477,-30.64292,-33.83895,-32.84825,-35.05236,-39.05408,-18.29787,-4.652802,-25.85746,-19.93053,-5.256426,-30.27958,-32.0788,-18.64557,-11.41707,-25.91698,-19.47711
0,84,-16.18024,-5.737615,4.002525,-13.06851,-15.69901,-15.62745,-17.265,-21.40647,-2.047744,8.554075,-9.034729,-2.647265,8.131172,-12.18895,-14.77596,-3.757256,1.801124,-9.566206,-4.401117
0,85,-12.8746,-2.670655,5.113685,-10.49715,-12.0929,-12.53239,-14.54546,-17.72352,0.6342918,6.160968,-4.75772,0.9049244,5.646088,-9.146138,-11.69573,-5.56652,-1.825513,-8.570842,-5.314425
0,86,-18.89494,-7.623398,-1.128491,-15.52009,-17.68591,-17.06847,-21.1392,-23.03593,-4.572832,0.7838581,-10.37636,-4.534039,-0.3228849,-15.0432,-16.83516,-11.56571,-8.594388,-14.26051,-11.40837
0,87,-17.33102,-5.9043,-0.01902414,-13.62621,-15.912,-15.48843,-19.59377,-20.87387,-2.721621,3.160803,-8.178562,-3.723789,3.182358,-13.3992,-14.8938,-11.09838,-8.67125,-13.19216,-10.66436
0,88,-24.72075,-12.30988,-7.976265,-20.68705,-23.23342,-22.068,-26.90853,-26.94586,-9.926905,-4.262953,-15.77618,-11.23803,-5.182282,-19.63384,-22.8413,-19.17973,-17.58743,-21.18344,-18.92186
0,89,-25.57732,-12.36584,-10.07687,-21.38946,-24.15503,-22.99397,-27.76316,-27.32808,-9.943663,-3.783836,-15.84197,-11.77218,-5.650831,-18.30534,-23.7257,-20.20216,-17.44222,-22.07285,-19.50904
0,90,-14.65849,-2.523351,-0.01850278,-10.63476,-13.26902,-11.95225,-16.33799,-17.55901,-0.3175529,4.143744,-5.306414,-1.928977,2.04677,-9.010857,-13.87491,-11.09653,-8.527194,-12.41578,-10.17057
0,91,-13.20447,-0.8570223,0.9146258,-8.86762,-11.60839,-10.55102,-14.48221,-15.79138,-0.8871143,1.17052,-5.028024,-2.516979,-2.898292,-9.811521,-14.10532,-11.87004,-11.20958,-12.6364,-11.24756
0,92,-28.51544,-16.18203,-14.8545,-25.48981,-27.71823,-25.95415,-28.76653,-31.14777,-15.98875,-11.89993,-20.22216,-18.15712,-14.40157,-25.16264,-30.02308,-26.55068,-23.9981,-27.98372,-25.50488
0,93,-29.86508,-18.41649,-18.46885,-26.88651,-29.22444,-28.27117,-30.2971,-32.02396,-17.34428,-12.612,-21.49271,-19.19123,-15.19159,-25.52101,-30.75815,-26.84698,-23.0902,-28.5118,-25.6462
0,94,-23.43375,-11.91839,-11.31253,-19.09642,-22.3787,-21.36894,-24.30742,-26.4279,-10.69072,-5.088233,-16.26145,-11.78759,-7.453568,-18.72097,-24.00706,-18.42476,-15.80551,-21.08809,-18.17803
0,95,-11.46473,-0.4877501,2.241945,-7.978766,-10.61536,-9.95808,-12.74226,-16.20725,1.234601,7.090692,-4.4031,0.7467538,5.97457,-5.114247,-11.22862,-4.936834,-1.101147,-7.978931,-4.692881
0,96,-18.05172,-6.48514,-5.416348,-13.83973,-17.09439,-16.86972,-18.96919,-22.6917,-6.10112,-1.429977,-10.99403,-6.983446,-3.409204,-11.6641,-19.47769,-12.384,-9.127333,-15.55105,-12.33489
0,97,-31.9304,-20.36674,-18.42825,-27.88416,-30.91146,-31.23324,-32.98789,-36.57454,-19.02646,-11.44061,-25.32146,-20.39557,-13.97474,-25.42614,-31.74204,-25.40412,-22.16659,-28.61124,-25.37347
0,98,-29.76793,-19.12514,-15.31616,-25.65128,-28.65846,-29.37777,-30.89598,-34.31705,-16.39703,-8.401236,-23.05427,-17.39943,-12.49614,-24.4946,-29.06142,-22.82813,-19.45604,-26.07699,-22.82999
0,99,-23.45355,-12.05273,-9.519627,-19.59709,-22.53883,-23.03183,-24.5687,-28.56605,-10.44073,-3.939735,-17.30561,-10.11823,-7.627391,-18.32496,-23.70222,-16.37482,-12.93577,-19.87626,-16.4807
0,100,-23.76406,-12.00675,-8.421649,-20.24574,-22.82621,-23.72285,-25.14887,-28.93708,-9.90447,-4.001947,-17.50057,-8.647591,-5.280506,-17.54921,-24.34967,-17.02103,-15.0038,-20.50147,-17.4243
0,101,-18.45388,-7.833354,-1.740512,-14.91563,-17.17038,-17.46048,-20.24319,-22.12246,-4.561817,-1.109848,-11.47946,-3.066208,-2.203522,-12.39946,-19.0754,-13.6119,-13.75663,-16.17523,-14.23662
0,102,-10.42833,-0.3455317,4.130808,-7.302125,-9.249538,-9.617784,-12.05346,-15.0361,1.784906,2.211145,-3.458078,3.639657,-0.04706295,-4.782315,-12.0569,-7.555768,-7.095348,-9.23677,-7.670421
0,103,-7.728903,2.85948,4.329101,-6.594751,-7.09097,-7.887691,-9.01623,-12.72025,2.348398,0.06519596,-1.342998,4.581995,-1.114399,-2.654237,-10.2427,-7.793763,-6.958677,-8.042677,-7.019759
0,104,-9.070625,1.44042,2.019116,-7.048913,-8.227468,-8.5009,-9.892467,-14.03128,1.31721,-0.3623794,-2.380273,2.664618,-1.337155,-4.570249,-12.10707,-10.25369,-9.913014,-10.30255,-9.358747
0,105,-20.7886,-9.882039,-8.920656,-18.35297,-20.05881,-18.83045,-21.36354,-24.85555,-8.575194,-8.658678,-13.37672,-7.474071,-10.32245,-14.91605,-23.93405,-20.76499,-19.77832,-21.62529,-20.02194
0,106,-25.4833,-14.95259,-14.41957,-23.87336,-25.21255,-24.02065,-25.14866,-30.39523,-12.81937,-10.82168,-18.06081,-12.20022,-13.04014,-20.52314,-28.72951,-25.92843,-23.13788,-26.70463,-24.43648
0,107,-20.90984,-10.8304,-10.80004,-18.8975,-20.6522,-19.26611,-20.40307,-26.36982,-8.868567,-6.623607,-14.38924,-7.92519,-8.500314,-15.96854,-24.53775,-20.71291,-17.99382,-22.00739,-19.54584
0,108,-20.71712,-9.883823,-8.486351,-18.83176,-20.42508,-19.2385,-20.63527,-25.88535,-7.718639,-5.127424,-13.88663,-6.486097,-5.829693,-14.17389,-24.09354,-19.51324,-17.27704,-21.22962,-18.69826
0,109,-16.65616,-6.51584,-5.344519,-15.39691,-16.24926,-15.31981,-16.85427,-22.00009,-5.485505,-4.748035,-10.42821,-4.398817,-5.233644,-10.96939,-19.51617,-17.3143,-15.98373,-17.81036,-16.27752
0,110,-20.90246,-11.88089,-9.82034,-18.86827,-20.26367,-19.61484,-20.84674,-26.67575,-9.728642,-8.582819,-14.88613,-8.843922,-12.43053,-15.93616,-23.91397,-21.71972,-20.2641,-22.27321,-20.78701
0,111,-22.62825,-13.29371,-9.225905,-20.49413,-22.17674,-21.28377,-22.56044,-28.01378,-10.04958,-6.002306,-16.32642,-9.47895,-9.637908,-16.58236,-25.00637,-20.3625,-17.68499,-22.37529,-19.80535
0,112,-18.73904,-8.534305,-5.019882,-16.64324,-18.30524,-17.02235,-19.46467,-24.08779,-5.626,-2.088572,-12.07741,-4.109799,-4.820473,-12.23837,-20.1122,-14.6025,-11.20142,-16.98339,-14.11995
0,113,-18.21783,-8.658489,-4.352831,-16.73894,-18.19415,-16.84276,-18.44858,-23.62966,-4.971001,-0.9895706,-11.41327,-3.240929,-4.012369,-11.31713,-20.25866,-13.52707,-8.883663,-16.44046,-12.9322
0,114,-18.92319,-9.805914,-3.864896,-17.82965,-18.93214,-18.70886,-19.54033,-24.95072,-6.006847,-1.464855,-12.38173,-4.180049,-3.16305,-10.86584,-20.34648,-12.89827,-8.246608,-16.24538,-12.63732
0,115,-11.50516,-3.009435,3.683573,-10.91621,-11.43953,-11.69747,-12.74155,-18.88205,-0.04477387,1.936593,-6.265396,3.623215,1.700449,-3.871217,-12.90737,-5.570522,-2.300027,-8.693536,-5.793643
0,116,-11.27534,-2.78202,4.625033,-11.14078,-11.12721,-11.33004,-12.99886,-18.37344,0.556152,1.672685,-6.191281,4.963068,0.6335105,-2.614719,-12.116,-5.880175,-3.268329,-8.472713,-6.139916
0,117,-4.084838,3.961475,10.61969,-3.898637,-3.759102,-4.838324,-6.163526,-11.91124,7.483281,6.532446,1.07794,12.93809,5.687212,4.644315,-5.158938,0.01774883,2.030001,-1.842278,-0.08494365
0,118,5.292198,12.48689,16.62048,5.750183,6.059975,4.293442,3.297006,-3.29193,14.30698,9.01637,9.390902,20.18333,8.536629,12.84702,2.724915,4.450933,3.52632,4.632432,4.520309
0,119,5.268079,11.93401,14.03345,5.359276,6.13804,4.313082,3.620465,-3.016653,12.40194,3.741569,9.964776,17.2982,2.464483,11.92143,1.626528,0.04183789,-1.605268,2.182573,0.9149868
