type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,37915,11.09021,5.164013,-5.286044,3.777252,11.69427,0.2052408,2.096634,2.083305,-7.72437,2.137822,-5.083981,-5.993922,-4.590767,-6.581994,-2.846971,-1.702954,-4.580924,3.461337,2.91233
1,37916,3.658405,-1.396047,-12.94789,-3.314492,4.340166,-6.225677,-5.002606,-4.410572,-14.56998,-4.338701,-11.31488,-13.47037,-11.94142,-12.91434,-10.3676,-10.04433,-11.9442,-3.835157,-5.743638
1,37917,-1.814413,-6.554791,-16.02186,-7.458574,-0.03538955,-10.81628,-9.594036,-8.927903,-19.52502,-9.737108,-14.7665,-17.6888,-17.41759,-15.98887,-15.57546,-14.11361,-17.55263,-8.114071,-11.06954
1,37918,-4.714871,-9.221292,-17.16804,-9.816161,-2.680357,-14.01908,-11.80646,-13.09752,-22.35112,-10.43135,-16.05108,-19.50116,-20.29897,-18.14731,-18.16139,-16.20085,-19.67469,-10.01791,-12.41683
1,37919,-1.152596,-6.15755,-13.08198,-6.056524,1.392311,-10.47676,-8.690928,-9.486082,-19.15595,-6.589685,-10.41202,-15.18069,-16.66593,-13.75518,-14.31827,-13.5533,-16.76425,-5.881866,-8.529965
1,37920,1.751498,-3.96589,-10.21663,-3.88279,3.125178,-7.842539,-5.637885,-7.011392,-15.50377,-3.498963,-8.038603,-12.2872,-12.26674,-10.78493,-10.92313,-8.778775,-14.66533,-2.508495,-5.139181
1,37921,-1.807149,-7.121799,-14.1305,-7.132916,0.00563156,-10.79375,-9.061262,-9.931128,-18.22649,-8.593727,-11.13286,-16.4326,-17.43971,-13.72666,-15.16872,-12.23707,-16.76068,-6.723912,-9.492461
1,37922,-4.217245,-9.823513,-15.25911,-8.911468,-1.806152,-13.17791,-11.39075,-12.71989,-20.05462,-12.35834,-11.98289,-18.85485,-20.8631,-16.38705,-17.49523,-15.9814,-21.4634,-8.57008,-13.74995
1,37923,4.833583,-1.107319,-5.930755,0.2676927,7.881579,-3.884899,-1.802321,-2.713778,-10.15628,-2.145433,-3.499012,-9.058151,-10.42909,-7.256501,-7.29099,-5.783611,-10.96549,1.503643,-1.47619
1,37924,13.68123,8.2494,1.24712,8.672481,16.42866,4.97373,6.645418,6.512938,-2.01584,6.179666,3.814867,-1.323495,-0.6348317,-0.5225201,0.3443539,2.963025,-2.290959,9.536301,6.834575
1,37925,15.49567,9.982073,1.819492,9.687357,16.94986,6.230827,7.694731,7.159539,-1.197701,6.444161,5.352345,-0.248826,-0.740508,0.889173,1.7927,3.925711,-2.5037,11.34824,6.299589
1,37926,12.79816,6.464461,-1.817394,6.481451,14.71249,2.846839,4.93522,4.577331,-4.48143,4.323646,1.185412,-3.108413,-1.572004,-2.27752,-0.5521621,1.151081,-3.428601,8.457749,6.373749
1,37927,11.14356,4.998513,-4.833253,4.543829,12.66796,2.124319,3.796735,4.477479,-5.589465,1.693248,-0.57335,-5.109082,-3.957803,-4.080998,-2.658073,0.4623208,-6.410261,7.23714,4.105992
