type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
0,60,-21.66086,-11.01665,-2.373778,-13.13665,-16.97615,-10.91041,-28.01978,-19.56629,3.150401,6.899577,-3.070712,4.294281,3.551041,-0.1539601,-15.17004,-5.907807,-8.979306,-10.36308,-10.00249
0,61,-26.388,-15.2315,-6.167838,-16.90092,-19.36008,-15.48061,-34.92218,-25.45218,0.5297602,4.340499,-6.174592,2.073229,2.600972,-4.968138,-19.316,-7.145072,-10.62075,-14.22734,-12.5695
0,62,-14.70126,-3.280738,7.143604,-4.779738,-8.509617,-3.687032,-22.44183,-13.47866,11.79462,14.91426,4.912961,13.87635,14.30715,7.604415,-6.993205,4.484906,1.175322,-3.91967,-1.481093
0,63,-12.91454,-3.31639,10.08,-3.192931,-6.53421,-4.579786,-20.95382,-14.54426,10.57588,12.76919,3.633261,13.27302,13.27886,8.446427,-6.561093,5.966392,1.846309,-3.393315,-0.3493494
0,64,-11.41648,-1.915226,12.02813,-1.274316,-3.879075,-3.468437,-19.97368,-13.29733,11.42641,13.2648,4.384826,14.50576,14.32876,10.66738,-6.937527,7.494818,3.431396,-2.13253,1.180567
0,65,-8.953967,0.4353053,14.51541,1.220059,-1.247283,-1.317798,-17.79826,-11.23,13.44483,14.69013,6.613038,16.53879,15.78497,13.56811,-5.134189,9.804616,4.368112,0.5971062,3.322168
0,66,-17.99245,-9.150434,3.795723,-7.781907,-8.552943,-11.32987,-27.15413,-20.91263,3.103681,3.693613,-3.053263,6.570439,6.397439,3.179807,-15.60818,-2.487097,-4.93737,-10.29819,-7.127688
0,67,-23.95386,-15.2119,-3.45907,-13.58173,-12.91326,-17.53872,-34.25225,-27.54834,-2.186229,-1.693495,-8.387536,1.586332,2.252122,-3.310027,-20.26967,-10.28656,-10.78972,-16.95905,-13.64816
0,68,-12.64219,-4.758874,7.778355,-2.43325,-1.992324,-7.265494,-21.7645,-16.0278,5.710423,6.606923,-0.09685744,7.897377,6.622415,4.204054,-10.0562,-2.711018,-6.681166,-6.838666,-5.90054
0,69,-8.894636,-0.9685292,12.95331,1.997963,1.952031,-3.701565,-16.95652,-11.93696,7.829445,9.360456,2.006278,8.367912,4.977067,5.690796,-7.069327,-0.7760767,-7.846092,-4.804207,-4.970084
0,70,-7.288871,-0.198369,13.24934,3.457326,4.880726,-3.120092,-16.41429,-10.84616,7.398614,8.801444,1.800778,7.723966,4.245767,5.587681,-5.855971,0.5260361,-6.175123,-3.551021,-3.449903
0,71,-6.207088,1.174025,14.99846,5.057312,6.16092,-2.001784,-14.84094,-8.958528,7.030931,8.10177,2.106972,6.830708,2.944163,4.746264,-5.478623,0.3125311,-6.269804,-3.258803,-3.350938
0,72,-6.90089,0.01487836,13.7438,4.115376,4.980259,-3.154367,-14.53321,-9.10207,4.412134,5.425643,-0.3757941,4.052197,0.8458093,0.326814,-6.843387,-1.572732,-11.34096,-4.896185,-6.043207
0,73,-7.468419,-2.344468,10.94612,2.461058,5.088627,-5.589458,-16.0303,-11.08942,1.735656,3.210421,-3.073433,1.515866,-0.7291096,-3.401263,-8.196478,-3.7627,-14.10748,-4.541419,-6.956473
0,74,-8.279311,-3.269167,9.605476,1.603539,4.626665,-6.767149,-16.91814,-11.60022,-0.3614384,0.7451742,-3.985925,-0.6351666,-2.772815,-5.055171,-9.682418,-7.272981,-12.38187,-5.327305,-7.396793
0,75,-12.28911,-7.215067,5.413207,-2.429196,0.6568223,-10.60468,-20.98582,-14.81422,-4.963606,-3.751404,-8.281302,-4.914629,-6.113488,-9.502136,-13.70752,-10.49426,-11.89852,-9.324168,-9.828222
0,76,-8.316131,-3.980443,7.56461,1.138632,5.405654,-7.262874,-17.88963,-10.78616,-2.725725,-1.458986,-6.131462,-3.005255,-4.454221,-7.164035,-9.650649,-7.38744,-10.96993,-5.047655,-6.777976
0,77,-8.174521,-4.406855,7.122224,0.7291596,4.810685,-7.640825,-17.16858,-10.97693,-3.50478,-1.947854,-6.708225,-4.449483,-6.310615,-8.966626,-9.793054,-7.764987,-13.80702,-4.708679,-7.601129
0,78,-5.518739,-1.842285,10.67968,3.310435,6.535907,-5.041154,-13.54154,-8.245998,-1.065399,0.7037558,-4.496046,-1.937212,-3.565518,-6.941236,-7.685598,-4.3926,-11.82387,-2.354196,-5.17611
0,79,-7.248606,-4.678555,8.311451,0.8770549,4.651869,-7.64121,-15.38329,-10.64001,-3.423014,-0.6445568,-7.764231,-3.895298,-4.804714,-9.243874,-9.31633,-6.512248,-13.77813,-3.851124,-6.875573
0,80,-7.486929,-5.845718,7.314446,-0.04755903,3.971102,-8.835444,-15.24846,-12.7917,-3.105599,0.3744125,-7.731534,-4.024616,-5.465727,-9.651868,-8.110991,-8.662991,-15.17759,-5.105731,-8.350957
0,81,-7.191935,-5.397703,7.563619,0.09315132,3.743551,-8.358237,-14.53549,-12.79489,-1.844473,1.518451,-6.44879,-2.811758,-4.923626,-7.78244,-7.679011,-9.680819,-16.3192,-4.797778,-8.804272
0,82,-7.735014,-6.246032,8.703276,-0.5881937,2.234616,-8.738459,-13.81496,-13.03261,-1.50329,4.068595,-7.771637,-2.223042,-3.655094,-8.030335,-8.258909,-10.55812,-16.34374,-5.505575,-9.428656
0,83,-7.950687,-5.456408,9.229722,0.09147714,2.842889,-7.858572,-14.27417,-12.05154,-0.9579417,4.532817,-7.563211,-1.705108,-3.253685,-7.325056,-8.120025,-9.380662,-15.67292,-6.424245,-9.52486
0,84,-9.215886,-6.807614,8.068794,-0.9610827,1.818463,-9.867095,-15.69431,-14.20319,-2.977369,0.1690045,-8.846911,-2.200853,-2.586571,-8.424349,-10.6217,-10.74213,-17.65045,-8.600601,-11.16656
0,85,-5.043406,-2.63394,12.57593,2.841791,5.122208,-5.48158,-10.55195,-10.1829,2.426436,6.578676,-3.525127,3.139486,3.283699,-4.031396,-6.900704,-6.173843,-10.71391,-4.190981,-6.035396
0,86,-3.448718,-1.493977,15.02053,3.8543,5.254041,-3.682333,-6.097246,-7.897051,4.618077,12.01955,-2.484636,4.519969,4.95081,-3.990044,-7.086022,-6.175907,-8.980546,-3.578279,-5.433856
0,87,-9.496648,-7.949213,9.019767,-3.011168,-2.426658,-9.533253,-10.73648,-13.41599,-0.8407656,8.046295,-8.815283,-0.5573491,0.461689,-8.944831,-13.52142,-12.71704,-13.63781,-9.270282,-11.08633
0,88,-7.177405,-5.236287,10.50341,-0.8833742,-0.4354469,-7.143061,-8.7742,-12.10679,2.596003,9.901199,-4.126368,2.757503,3.558553,-6.298028,-10.8943,-9.20344,-11.84972,-6.220051,-8.327213
0,89,-6.1275,-4.123333,10.58855,-0.02140285,0.4619729,-5.634477,-7.187054,-10.18045,3.674405,11.15448,-3.503902,4.238992,5.522543,-4.370036,-9.63052,-7.361748,-9.132049,-6.529238,-7.333004
0,90,-7.499037,-4.169261,8.079875,-1.075732,-0.8437992,-5.649729,-8.443839,-10.09796,3.148506,9.212371,-2.686184,3.597213,5.095855,-5.524147,-11.02698,-7.762322,-9.375389,-7.9791,-8.29697
0,91,-5.951897,-2.739347,8.446291,0.1417835,0.5770757,-4.057709,-7.2788,-8.58571,4.482866,10.10627,-1.321509,4.672456,5.137973,-2.666473,-8.829631,-5.725311,-8.938977,-6.358547,-7.027067
0,92,-11.35955,-8.129333,2.60572,-5.479103,-5.103535,-9.181249,-12.77007,-13.1906,-1.295311,4.492357,-7.12865,-0.9304032,0.02384899,-8.09391,-14.1127,-9.977297,-12.33849,-11.23792,-11.36165
0,93,-10.60657,-6.617846,4.007264,-4.384664,-4.190488,-7.53975,-12.33181,-12.70183,2.133943,8.534604,-3.955431,2.276173,3.417452,-5.955034,-11.68493,-7.40904,-7.995914,-10.23454,-9.152201
0,94,-9.3943,-4.838426,4.819144,-3.169235,-3.074187,-5.60035,-11.65911,-12.00979,5.370244,11.35822,-0.7469199,5.241733,5.139303,-1.062107,-9.007042,-3.285931,-3.747005,-9.074785,-6.616335
0,95,-16.72956,-11.43529,-2.021162,-10.36774,-10.60624,-12.01046,-20.502,-18.4348,-1.061114,4.142852,-7.0735,-0.3059897,-0.01378598,-5.180781,-15.57126,-7.350204,-6.22463,-13.5868,-10.43484
0,96,-19.25188,-13.30535,-4.521581,-12.87972,-13.98982,-14.06649,-23.8762,-20.96133,-3.15394,-0.4006346,-8.251639,-1.451044,-1.635582,-3.834562,-16.9675,-7.484741,-5.866263,-15.07535,-11.031
0,97,-17.3909,-10.76624,-3.225227,-11.20734,-12.36572,-11.44119,-22.8678,-19.11298,0.4209427,2.891688,-3.769747,1.565934,0.711289,-0.3321751,-14.34042,-4.416219,-1.492349,-10.83744,-7.128443
0,98,-11.10009,-4.745488,4.64511,-4.742845,-6.859029,-5.427344,-16.21911,-13.29612,6.334717,9.090069,1.22757,7.172462,5.050237,6.638786,-6.815092,2.07405,1.8502,-5.154427,-2.049025
0,99,-8.931564,-2.537528,7.425699,-2.694524,-6.227251,-3.263891,-13.80482,-10.45576,7.091244,8.601059,2.264064,8.190506,5.514306,8.83251,-3.649046,3.43164,-0.01021934,-2.158804,-0.8386983
0,100,-5.704615,0.7362583,10.50324,0.6568501,-2.993873,0.3533,-10.27341,-5.59193,8.804641,10.93246,3.546697,9.304423,5.876896,11.11224,-0.584512,5.867446,0.4185258,0.8837759,1.169394
0,101,-8.838926,-2.333035,8.217605,-2.779993,-7.963558,-2.202062,-11.92951,-6.970202,4.916842,7.998341,-0.7839289,5.383479,2.098934,7.649858,-3.558982,1.998666,-2.918303,-1.901687,-2.127252
0,102,-20.61856,-13.5326,-3.935309,-14.82646,-20.6287,-13.02837,-24.0624,-17.75485,-5.427734,-2.787434,-11.12252,-3.661579,-4.905716,-2.730616,-13.60001,-8.049887,-10.16934,-12.32791,-11.49644
0,103,-27.21969,-19.70591,-12.15073,-21.76704,-27.15325,-18.8134,-31.4376,-24.06297,-9.947345,-7.870137,-15.89475,-6.762635,-6.027601,-6.958757,-18.62545,-12.17658,-11.86575,-18.63697,-15.94055
0,104,-27.53496,-20.1096,-13.27238,-22.11185,-26.56843,-19.14745,-33.27384,-25.37108,-8.741988,-6.546557,-15.17088,-5.000714,-2.329124,-8.10483,-16.27978,-8.967304,-8.218375,-18.80534,-14.20781
0,105,-22.89317,-13.64107,-9.015018,-16.455,-21.06167,-12.69116,-29.08668,-19.16352,-2.655397,-1.551029,-8.021176,0.3653179,2.869409,-3.703963,-10.10594,-2.140758,-1.79757,-14.81738,-9.072441
0,106,-19.72668,-11.54915,-8.839659,-14.53947,-18.4377,-10.71951,-26.18864,-17.86222,-0.1931206,-0.375795,-4.656633,2.720154,4.310119,0.2086371,-6.244612,0.1779933,0.03724787,-12.14973,-6.662416
0,107,-9.669793,-0.6259372,1.55836,-3.83598,-7.657502,0.03533588,-15.93135,-6.678117,9.587209,9.166602,5.981334,11.48372,11.69613,9.85559,1.628401,9.129551,7.629828,-1.622696,2.541932
0,108,-7.017914,1.740059,4.659737,-0.7745175,-4.173977,2.020762,-12.71301,-4.337547,10.93565,10.36543,7.310912,12.56751,11.70729,11.98712,2.161746,8.643823,5.831937,-0.5407622,2.520648
0,109,-3.065923,7.477465,8.229894,4.014912,-0.2607978,7.323718,-7.182245,0.6124045,16.18859,13.68142,14.54278,17.09348,15.71059,14.76708,5.378645,10.10341,5.729289,1.314595,3.613441
0,110,-10.16268,1.500758,2.346906,-2.014472,-6.519561,0.929018,-13.84694,-5.656441,9.570885,6.419227,8.614441,10.27055,8.909157,6.468887,-3.295145,1.047347,-4.467126,-6.181663,-4.997443
0,111,-13.09388,-0.7601652,-0.1531858,-4.231531,-8.5439,-1.315317,-16.02727,-7.698654,7.246758,4.344576,5.89315,8.025785,7.014003,3.284018,-7.81264,-2.118028,-8.75726,-10.76381,-9.243717
0,112,-6.053338,7.574996,7.897447,3.848994,-1.326128,7.199094,-7.832742,1.930946,13.42721,11.49641,12.66395,11.75029,8.384371,7.954516,-0.6934994,3.263402,-4.727188,-4.728845,-4.281969
0,113,2.397253,15.52515,17.45974,12.74555,7.352494,14.96896,1.916319,11.56048,18.2112,17.21066,17.52063,15.14919,9.910912,13.17571,5.699015,6.988537,-1.931538,2.243591,0.7608589
0,114,0.7833489,12.74052,15.23297,10.50186,5.148301,12.27092,0.782469,11.13531,12.64165,11.64364,12.09604,10.49483,6.960884,8.322659,2.689162,3.627771,-3.30776,0.6926181,-0.8683516
0,115,-2.793106,7.862223,10.76393,5.935594,1.561208,7.44811,-3.406295,7.124119,7.589121,7.639031,7.249499,6.033111,4.815515,1.465598,-2.258292,-0.5455535,-4.207489,-0.3349699,-2.299257
0,116,-7.68058,2.006014,3.291061,-0.1350153,-3.17423,1.472076,-9.884158,0.5739352,2.711601,1.81419,3.242884,2.109237,2.545239,-3.649204,-6.826769,-4.2969,-5.669656,-3.159359,-4.693096
0,117,-4.422848,5.580251,4.454876,2.891734,0.3793491,4.970271,-7.955911,3.633073,6.457274,3.856493,8.001838,6.254775,7.392122,-0.2093686,-1.223438,-0.009207197,-0.8349898,0.4927714,-0.4887966
0,118,-1.2632,8.981949,7.126564,6.880694,5.722031,8.127151,-5.715218,6.801623,9.265326,6.141036,10.5382,9.128677,10.20781,2.636783,1.708023,3.411387,1.265339,1.754305,1.543684
0,119,4.790061,14.81577,12.4662,12.92803,11.99436,14.20893,1.15034,13.39984,14.43546,11.55054,15.06279,14.27468,15.0469,8.889166,7.147251,10.23041,6.865632,5.351752,6.349743
0,120,5.941756,14.67242,14.5871,13.5526,12.10263,14.04391,2.812647,13.05271,14.33967,12.05381,13.9663,14.22753,14.15948,10.58299,8.606004,11.97135,7.255032,5.730476,7.054568
0,121,-0.8544123,6.782275,7.622088,6.33356,5.921869,5.649982,-4.689197,3.971195,7.135402,4.580535,7.037839,7.732736,8.670595,3.132349,0.4827796,5.524883,2.824194,-0.703254,1.487562
0,122,0.005080029,6.487437,5.985189,5.900678,6.928575,5.171302,-5.378675,2.475561,8.489719,5.599426,9.394536,9.583993,12.15827,2.962962,2.343921,6.867507,8.15116,2.206742,5.009473
0,123,8.781261,14.58751,14.13732,14.21852,15.73993,12.85376,2.181688,9.31581,16.73596,13.49329,18.66529,16.60694,17.84907,10.03967,12.33783,15.07735,14.90782,12.77297,13.95837
0,124,12.17324,16.89695,16.89898,17.54648,20.34831,14.67022,4.718636,10.87494,18.32609,14.80131,20.42836,17.58224,17.71971,11.89779,15.42173,17.56864,15.86773,15.20652,16.09505
0,125,9.141639,12.32039,11.47306,13.4738,18.05819,9.775846,-0.5336872,5.246477,14.3365,9.523325,16.74604,14.74238,16.29345,8.486327,13.17355,17.02866,15.37446,13.25719,15.17124
0,126,10.07675,12.28246,11.60964,13.4993,18.01023,9.660355,-0.333035,4.821073,14.44569,8.760942,17.06373,15.51366,17.57027,9.570975,15.16364,19.80122,17.42024,15.3938,17.53489
