type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
0,60,-21.72255,-9.10215,-17.95465,-14.44454,-18.86526,-14.05632,-15.03191,-14.30133,-14.17837,-29.51433,-14.08701,-28.05994,-34.60141,-37.00292,-25.31502,-32.71728,-45.63311,-25.42382,-34.83786
0,61,-12.36222,-0.6711429,-8.584846,-5.427022,-9.604524,-5.530664,-5.175749,-5.370653,-5.414689,-21.57456,-5.541523,-19.74924,-25.74125,-29.97096,-16.46715,-23.82004,-36.24917,-16.44313,-25.74652
0,62,-9.143783,3.615136,-3.342262,-0.9732424,-5.791564,-1.933937,-1.378407,-1.596481,-2.016143,-19.76541,-1.578692,-17.45615,-23.66167,-29.04919,-13.30657,-21.85965,-32.51308,-14.11312,-23.14194
0,63,-5.262079,7.467475,0.8442429,3.244522,-1.505015,1.890002,2.481057,2.310848,1.938006,-16.52549,2.353797,-13.9369,-20.23976,-25.94916,-8.530457,-18.15021,-27.86932,-11.3441,-19.63591
0,64,-6.526083,8.007254,-0.08558045,3.057031,-2.209324,1.395414,1.844339,2.007764,-0.008973134,-18.86625,1.473614,-16.26282,-23.2887,-27.21256,-9.516205,-21.11478,-29.177,-13.85059,-22.05766
0,65,-8.742275,4.107448,-2.400351,0.2646154,-4.441202,-2.108686,-0.01517487,-1.025388,-2.815977,-22.65101,-1.663229,-19.53562,-26.81148,-30.60903,-11.87544,-25.73436,-33.12366,-16.66098,-25.58626
0,66,-13.66005,-0.2787375,-7.073636,-4.316228,-9.149459,-6.461394,-5.163834,-5.686703,-6.910031,-26.70196,-6.005374,-24.12582,-31.6674,-35.59012,-16.10371,-29.84921,-37.63696,-21.6795,-30.29688
0,67,-6.852657,7.295881,-0.2217534,2.732924,-2.388844,0.8844202,2.019353,1.539802,0.6516922,-20.07051,1.25003,-17.40583,-24.76578,-30.12229,-9.780226,-22.64648,-30.61157,-14.71194,-23.30665
0,68,-1.33533,12.86051,6.222613,8.642111,3.416927,6.092623,7.9015,6.964674,5.810241,-15.77186,6.76269,-13.27003,-21.73558,-25.27639,-4.244163,-20.00514,-25.79756,-9.445846,-18.80793
0,69,-2.872638,11.57341,4.463603,7.150926,1.862847,4.454211,6.595961,5.522329,3.592566,-18.25271,4.948366,-15.59564,-24.33456,-27.00399,-6.138275,-22.28791,-28.09623,-10.90854,-20.76037
0,70,-4.758607,9.792082,2.658546,5.599585,0.2324223,2.367899,4.880151,3.81938,1.25876,-22.36945,3.069295,-17.75977,-26.29212,-29.35634,-8.134361,-24.75792,-30.62956,-13.78351,-23.4578
0,71,-12.85274,2.219693,-4.675904,-1.867386,-7.400431,-5.196622,-3.038854,-3.840271,-6.750985,-28.75924,-4.666381,-25.1002,-33.11603,-37.47547,-15.37568,-32.36528,-38.61917,-23.1498,-32.06099
0,72,-17.87471,-3.401694,-9.124848,-7.030103,-12.48473,-10.153,-8.676796,-9.117537,-11.15397,-31.90953,-9.392392,-29.14099,-37.27715,-41.4543,-20.01033,-35.36553,-43.23803,-27.73706,-36.26715
0,73,-18.12017,-3.208798,-9.893367,-7.537786,-13.12709,-10.2392,-9.045423,-9.321612,-11.66414,-31.76712,-9.730414,-29.05241,-36.7032,-41.12678,-20.9414,-35.31434,-43.15905,-26.64781,-35.63905
0,74,-17.80999,-2.677982,-9.071119,-7.112562,-12.87657,-9.800079,-8.871098,-8.970486,-11.87932,-30.46361,-9.490829,-28.98376,-36.95942,-40.16461,-20.74921,-34.23542,-42.23549,-25.74515,-34.71964
0,75,-8.242806,4.893946,-0.636525,1.278345,-3.683142,-1.529001,0.5455088,-0.44426,-2.979351,-21.57909,-1.237484,-20.36221,-28.59952,-30.9491,-11.18127,-24.83333,-33.18608,-15.95578,-25.22055
0,76,-11.42568,0.8172643,-4.506857,-2.734263,-7.458368,-5.256187,-2.198251,-4.055778,-5.561614,-25.67923,-4.651618,-23.47868,-31.62371,-34.29695,-15.76936,-29.47063,-36.36753,-18.44308,-28.28095
0,77,-17.75872,-5.128685,-11.3569,-9.359983,-14.15988,-10.99649,-8.270308,-10.1448,-11.14201,-30.00128,-10.78175,-29.23342,-37.27806,-40.20465,-22.62477,-34.84944,-41.98977,-24.12594,-33.89747
0,78,-17.59431,-4.945936,-11.58025,-9.417079,-14.12739,-10.68994,-8.830873,-10.12043,-11.24356,-28.36757,-10.6159,-28.54654,-37.17394,-37.64687,-22.00856,-34.07333,-42.41318,-22.95949,-33.28461
0,79,-4.243504,9.185724,1.96848,4.386109,-0.5212293,2.723788,4.436347,3.2869,2.697459,-17.44128,3.222576,-16.02897,-24.96479,-25.89522,-8.287514,-23.04181,-28.35276,-9.308073,-20.04006
0,80,-4.379402,8.783907,1.326439,4.215148,-0.4917255,1.989383,4.738443,3.117544,0.5162813,-18.59142,1.888544,-17.28319,-25.52942,-27.22058,-8.378095,-23.31241,-30.24008,-10.4392,-21.30953
0,81,-8.135426,4.153512,-2.83525,0.06148568,-4.25784,-2.35915,0.8920155,-1.06326,-3.960948,-22.21231,-2.59141,-21.27907,-29.34614,-30.94111,-11.7486,-27.07044,-34.41277,-14.54507,-25.35303
0,82,-24.64849,-11.52762,-18.99012,-16.49491,-21.17522,-18.03586,-15.43878,-17.24891,-20.07914,-34.55536,-18.74741,-35.84958,-42.30647,-46.97617,-28.93336,-42.52927,-50.73603,-29.61974,-40.7621
0,83,-28.30979,-17.29678,-23.45182,-21.74574,-25.78344,-22.5345,-19.89864,-22.07257,-23.16849,-35.904,-22.89787,-37.632,-43.57856,-47.66972,-33.20526,-45.05183,-52.10163,-31.50811,-42.33015
0,84,-25.29501,-13.79278,-19.47542,-18.39034,-22.79662,-19.24956,-18.50335,-19.22417,-20.0221,-32.43464,-19.04957,-33.35081,-39.39113,-42.52629,-29.75048,-40.40152,-49.1699,-26.22696,-37.73158
0,85,-19.62864,-8.199119,-14.19458,-12.64166,-16.80051,-13.2346,-12.92857,-13.45212,-13.16091,-26.23013,-12.92642,-27.57594,-34.66685,-36.26402,-22.87089,-34.98341,-43.28733,-21.73317,-32.71232
0,86,-14.99379,-5.279339,-10.50957,-9.104677,-12.62612,-10.1755,-8.045287,-9.798937,-10.97972,-22.37434,-10.40631,-24.57042,-31.01598,-32.84912,-18.89356,-30.69683,-39.74882,-16.56963,-28.21952
0,87,-12.98231,-1.220824,-8.835317,-6.346071,-10.42943,-7.151972,-6.579957,-7.014304,-8.799593,-21.56303,-7.543269,-22.34015,-28.79387,-29.9758,-16.46414,-28.13301,-35.81785,-13.98132,-25.22292
0,88,-10.88426,0.5583758,-6.189458,-4.051097,-8.174359,-5.386112,-3.931064,-4.89109,-6.884381,-21.01555,-5.578913,-21.09565,-27.69013,-29.39323,-14.82803,-26.59622,-34.29921,-12.78767,-23.92228
0,89,-12.50472,-1.457493,-7.113147,-5.567398,-9.692615,-7.234224,-5.21984,-6.61367,-8.333419,-22.86482,-7.119581,-22.98617,-29.94022,-31.54051,-16.70315,-29.30831,-36.94207,-14.78573,-26.29128
0,90,-12.48677,-0.6025493,-7.486406,-5.474312,-9.87321,-6.346157,-4.973742,-5.994065,-7.431709,-21.66461,-6.424319,-21.89024,-28.78932,-30.23652,-17.28152,-28.4163,-36.61375,-14.66012,-25.95691
0,91,-9.431804,1.289112,-5.029061,-2.956584,-6.762409,-3.864253,-2.212432,-3.540902,-4.449386,-17.98137,-3.943642,-19.19561,-26.75411,-26.83583,-13.25732,-25.76794,-34.61901,-11.92069,-23.49958
0,92,-15.20742,-4.995127,-10.51428,-8.942451,-12.65481,-9.700499,-8.259848,-9.556529,-9.957163,-22.51698,-9.756982,-24.72237,-32.32356,-32.62136,-18.93739,-30.04407,-40.27394,-17.25562,-28.69796
0,93,-9.117558,0.4882565,-3.935079,-2.816466,-6.422893,-4.262816,-2.252578,-3.824747,-4.371901,-17.9501,-3.926646,-19.07776,-26.65871,-26.95042,-12.76353,-25.03417,-34.03648,-11.50174,-22.89926
0,94,-11.28284,-0.5206971,-6.003553,-4.401035,-8.426898,-6.009973,-4.354853,-5.511316,-6.234859,-22.38053,-5.517572,-21.85366,-29.5957,-30.54002,-15.2779,-27.67936,-37.41756,-13.31646,-25.42783
0,95,-16.34577,-5.301368,-11.6817,-9.802351,-13.73847,-10.77853,-9.301143,-10.66138,-10.41395,-26.15838,-10.50595,-27.02095,-34.90798,-36.28422,-20.26254,-33.56069,-42.12815,-17.37953,-30.07572
0,96,-16.97695,-6.230626,-12.25264,-10.37022,-14.159,-11.63349,-9.634318,-11.29096,-11.75621,-26.67616,-11.57849,-28.08406,-36.04372,-36.76498,-20.50837,-34.4276,-42.07735,-19.22893,-31.1912
0,97,-17.59583,-6.701127,-11.77308,-10.58165,-14.52128,-11.77862,-10.26462,-11.79507,-10.79676,-26.01448,-11.26413,-28.00867,-36.30574,-37.69767,-20.57946,-35.26699,-41.83356,-20.18701,-31.73897
0,98,-13.93813,-1.904095,-7.261402,-6.200531,-10.53532,-7.621432,-6.56686,-7.750137,-7.56032,-21.46667,-7.317105,-24.40972,-32.3931,-34.69349,-16.48174,-32.26719,-38.9201,-16.28583,-28.35602
0,99,-15.18257,-1.851079,-8.375649,-6.856838,-11.59795,-8.130832,-7.611211,-8.36192,-8.470753,-22.9896,-8.021862,-25.61658,-33.29099,-36.62732,-17.67402,-33.22643,-39.06723,-17.75377,-29.34932
0,100,-17.43977,-4.79409,-10.80435,-9.330261,-13.86322,-10.65948,-9.253176,-10.64684,-10.62218,-25.47109,-10.5252,-27.95541,-35.61474,-39.3347,-20.33922,-35.8288,-42.28974,-21.13583,-32.56742
0,101,-22.06894,-10.55563,-15.95696,-14.61392,-18.66082,-15.53146,-14.12193,-15.76211,-14.26377,-28.73066,-15.21376,-31.94733,-39.93486,-43.31873,-24.51373,-40.07944,-47.08684,-25.80917,-37.15705
0,102,-22.48692,-11.95982,-16.4437,-15.66367,-19.37612,-16.47137,-14.87749,-16.78647,-15.60845,-26.67005,-16.43521,-31.77128,-39.10965,-42.78439,-24.81342,-39.80539,-48.09711,-25.35086,-37.09224
0,103,-11.7272,1.124149,-5.904235,-4.006645,-8.364689,-4.425681,-3.723032,-4.909055,-4.549251,-16.67999,-4.815958,-21.8944,-30.4302,-31.67316,-14.13942,-29.89243,-37.05982,-14.63495,-26.64789
0,104,-24.66877,-13.90153,-19.40225,-18.18509,-21.8925,-18.80758,-17.03375,-19.12295,-17.89434,-30.45734,-18.90338,-35.52853,-43.85659,-45.66437,-27.60983,-42.86122,-50.13823,-26.18213,-38.83611
0,105,-27.88982,-19.03672,-22.71491,-22.42973,-25.6157,-23.21928,-20.62197,-23.36796,-22.21951,-32.53949,-23.26728,-38.24962,-45.70503,-47.98486,-31.24329,-45.35025,-52.82727,-28.59179,-41.1675
0,106,-21.04257,-11.83788,-15.83813,-15.38134,-18.63963,-16.37253,-13.83515,-16.50665,-15.29868,-26.90877,-16.26934,-32.20516,-40.36602,-41.61792,-24.23371,-39.79101,-46.61608,-21.45755,-34.6968
0,107,-25.00118,-15.12546,-19.64219,-19.17202,-22.56575,-19.61845,-18.58363,-20.39402,-17.98796,-28.88809,-19.40815,-34.8283,-42.67176,-44.98952,-27.22847,-42.71494,-49.24406,-24.38503,-37.42859
0,108,-27.0908,-16.49146,-22.43193,-21.18593,-24.59718,-21.12925,-20.26991,-22.0473,-20.02353,-29.56695,-21.52693,-36.76965,-44.35288,-47.27262,-29.04147,-44.76866,-52.11375,-26.88025,-40.03444
0,109,-21.99846,-11.17023,-18.09311,-16.15369,-19.41738,-16.17915,-15.0268,-16.98501,-15.50938,-25.47805,-16.97888,-33.18171,-41.2316,-43.54826,-23.56893,-40.35353,-47.80321,-21.78305,-35.44745
0,110,-18.45313,-7.450771,-13.47037,-11.94777,-15.32628,-13.02083,-10.95969,-13.34702,-13.73936,-22.41769,-14.06055,-30.71033,-38.30493,-41.35788,-19.54175,-38.35273,-44.77721,-19.56501,-33.08866
0,111,-13.35506,-1.608401,-8.42697,-6.283303,-9.812906,-7.791267,-6.088063,-8.029909,-8.386537,-20.25884,-8.553218,-27.06149,-35.85207,-37.61253,-13.87074,-34.30531,-41.26815,-14.5581,-28.8789
0,112,-23.20308,-10.69574,-18.6688,-16.2466,-19.94344,-16.75719,-14.84148,-17.39404,-16.23771,-28.4018,-17.80103,-36.58114,-44.99406,-49.55967,-24.50767,-44.79073,-50.60399,-24.28761,-38.69933
0,113,-20.11154,-8.302607,-15.2554,-13.40762,-17.0422,-13.74555,-11.28244,-14.32501,-12.93492,-24.15423,-14.86288,-33.19792,-41.38714,-46.78478,-22.13664,-40.24942,-47.67635,-21.65881,-35.60437
0,114,-17.77919,-6.833326,-12.87138,-11.2459,-14.5817,-11.90439,-9.0125,-12.31186,-10.90213,-22.08305,-12.81451,-31.09597,-39.94734,-43.5042,-19.43004,-38.62038,-45.67274,-20.09653,-33.91185
0,115,-27.22412,-16.58309,-22.96431,-20.91668,-23.8828,-21.24162,-19.20382,-22.01493,-19.63966,-30.02004,-22.07435,-39.34396,-48.02356,-51.84269,-27.41545,-47.82573,-55.6169,-29.57275,-43.40158
0,116,-19.7656,-9.944373,-14.99501,-13.82746,-16.71704,-14.17753,-11.70397,-14.90566,-12.67039,-21.13058,-15.00795,-31.37275,-39.54734,-43.84551,-20.60036,-39.66417,-48.15222,-21.6322,-35.4797
0,117,-17.4452,-6.944387,-12.26019,-10.97061,-14.13025,-11.78457,-9.137787,-12.33434,-10.27017,-21.10209,-12.3778,-30.13203,-38.77341,-42.99204,-18.37842,-38.78161,-45.98075,-19.54433,-33.68458
0,118,-31.01267,-19.64375,-26.89178,-24.62878,-27.74079,-24.65025,-22.46239,-25.5384,-23.60209,-32.45073,-25.95594,-43.31844,-51.75167,-56.2184,-31.43965,-52.77184,-60.15433,-32.96937,-47.52005
