type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
0,25,17.27483,1.955343,-3.32199,4.054606,15.41331,-0.193365,18.28657,4.942142,-3.20366,7.636895,-7.682013,0.6256611,3.683964,5.40431,8.306501,6.625748,15.15396,22.84123,16.68931
0,26,10.85952,-5.358271,-10.92877,-2.851354,9.046896,-7.897596,11.89278,-2.223343,-11.66349,-1.703947,-15.76781,-7.223848,-5.47549,-3.549512,1.317877,-1.933094,6.779263,15.94857,9.146598
0,27,8.394281,-7.90252,-12.33446,-5.222093,5.449653,-10.18187,9.526183,-4.96712,-13.43088,-5.664027,-15.99043,-9.040243,-7.754169,-7.604963,-0.2518778,-2.587226,3.380071,13.87612,7.052876
0,28,12.8879,-2.275016,-8.133764,-0.2634786,10.36332,-4.748946,14.60871,0.9373896,-8.90509,-1.991362,-10.39279,-4.648911,-4.077807,-3.371385,1.342382,0.9343768,8.280676,18.28116,11.47269
0,29,3.509447,-10.54623,-14.8327,-8.051458,1.643701,-13.15203,4.382405,-8.634964,-16.59381,-11.29742,-17.43009,-13.10566,-13.1165,-11.11847,-6.122122,-7.87574,-2.529841,7.919404,1.451682
0,30,-3.278356,-19.37593,-19.61645,-15.42303,-6.787912,-21.09742,-2.851567,-18.17596,-21.3593,-18.54863,-21.24458,-17.14231,-18.42457,-17.39661,-10.63531,-12.93862,-10.36557,1.539247,-4.862816
0,31,-7.934627,-26.17829,-22.60918,-20.57797,-12.53224,-26.28107,-7.964436,-24.92791,-23.26891,-23.09862,-21.34227,-19.20606,-21.11741,-19.41885,-13.7325,-13.70511,-13.61336,-3.383884,-8.329618
0,32,-7.15053,-23.76202,-20.50049,-18.27404,-10.76176,-23.44359,-7.464151,-23.03938,-19.24496,-21.45146,-16.32483,-15.21669,-19.26545,-17.0584,-12.74679,-13.31693,-12.47159,-4.335451,-8.162148
0,33,-1.645909,-17.62726,-13.97794,-11.98954,-4.211445,-16.35691,-1.202365,-14.93236,-12.61194,-13.30056,-10.14742,-9.16863,-11.08947,-11.32504,-9.219297,-8.517315,-6.86028,0.3309656,-3.232868
0,34,-0.3104029,-15.12932,-12.60089,-9.942183,-1.932159,-14.42252,2.137486,-12.84887,-11.17744,-10.22584,-8.833265,-8.804397,-9.786569,-11.91587,-10.8744,-9.976957,-6.049737,-1.259472,-4.071655
0,35,-2.751435,-16.61196,-15.10083,-11.45298,-2.779171,-15.73678,0.6803815,-14.35145,-12.27521,-10.91092,-9.53477,-11.07544,-12.15558,-13.73329,-15.6506,-14.65829,-8.861285,-6.660464,-8.500321
0,36,-8.16559,-20.97353,-20.2589,-16.21569,-7.781933,-19.4943,-4.323601,-18.22906,-15.63139,-14.35569,-13.2694,-14.21821,-14.25109,-18.00764,-21.32711,-18.29072,-12.65125,-13.45397,-13.72507
0,37,-14.99465,-28.01869,-25.85445,-22.95474,-15.03758,-26.05606,-11.68301,-25.802,-20.52706,-20.25157,-17.93562,-19.11386,-20.7665,-23.89521,-27.50944,-22.66676,-19.93625,-19.26502,-19.7116
0,38,-1.531608,-13.85695,-12.89834,-9.237318,-1.076536,-12.1089,2.672291,-11.40633,-7.372313,-6.116308,-4.883202,-6.50083,-7.916802,-10.56215,-15.44775,-11.13712,-6.231119,-6.998084,-7.216352
0,39,8.9208,-0.08208894,-4.496044,2.184493,10.58752,0.2958555,15.20713,2.629785,1.253662,5.30012,2.473833,1.492266,1.739418,-1.252606,-8.340247,-3.151492,5.552082,1.033399,1.726565
0,40,-0.5514069,-8.658912,-14.40529,-7.179552,0.4663545,-8.720513,5.694981,-6.209227,-8.726853,-5.791322,-7.817565,-7.535617,-7.580969,-10.29461,-17.67022,-12.53596,-5.425471,-8.114823,-7.910077
0,41,-5.478801,-12.61077,-18.57817,-11.98272,-5.871583,-12.97184,0.8273715,-11.60296,-12.03317,-10.27922,-11.49172,-10.00536,-10.23729,-13.62365,-21.28725,-15.39057,-10.62073,-12.48858,-12.12652
0,42,-0.6836706,-5.96117,-13.29895,-6.022792,0.3163047,-6.897845,5.487028,-5.488981,-6.887022,-4.626536,-6.435456,-5.417277,-5.040152,-8.433177,-18.1817,-8.817478,-3.941967,-7.927797,-6.600789
0,43,3.230418,-1.249118,-9.931871,-2.002257,3.856213,-2.16629,11.24431,-0.3828936,-2.847418,-0.1320758,-2.486613,-1.585326,-1.216101,-4.31106,-15.85741,-5.833277,0.5971587,-6.300635,-3.877047
0,44,4.421676,1.025375,-6.842157,-0.05043648,4.184195,1.123676,13.36091,4.027819,-0.8345811,1.915118,-0.7994907,0.484908,0.8090911,-0.8647288,-14.17669,-2.594685,3.94196,-5.542608,-2.03189
0,45,-5.444812,-8.106451,-14.68119,-9.413598,-6.69417,-8.125307,2.368061,-6.506861,-8.861459,-7.412714,-9.364357,-6.654111,-6.386465,-7.64889,-21.03212,-9.300949,-4.946651,-14.04633,-10.19065
0,46,-4.806929,-6.992308,-13.19997,-8.273322,-6.189306,-7.048269,1.824326,-6.408872,-6.731878,-7.04139,-7.095275,-3.772157,-3.984423,-6.038528,-17.66199,-7.396401,-3.724931,-13.15073,-8.808549
0,47,-2.795889,-3.097206,-6.66326,-4.230995,-4.041846,-2.547646,2.928793,-2.576805,-1.422443,-2.498356,-1.857561,1.266948,0.9448216,-1.482953,-12.59762,-1.936759,1.120693,-10.56978,-4.997862
0,48,-5.41756,-5.331262,-8.416656,-6.439021,-7.054477,-4.482955,0.5447667,-5.080918,-2.694842,-3.974965,-4.196035,0.5719042,-0.4990446,-2.480155,-13.01473,-2.143664,0.2992352,-14.98795,-7.514321
0,49,-15.41123,-14.99509,-17.54506,-16.3559,-18.10622,-13.42373,-9.76119,-14.56171,-10.65006,-13.20158,-11.9427,-7.114111,-8.843308,-10.61797,-21.54318,-10.91602,-10.77319,-23.89143,-17.0165
0,50,-23.5477,-23.71372,-22.59924,-24.12515,-26.81402,-20.56859,-19.19614,-22.44889,-15.09136,-18.65088,-16.37687,-10.72736,-12.30284,-16.58583,-26.8265,-16.34853,-16.36414,-30.02732,-22.76004
0,51,-26.99391,-29.97935,-24.53232,-28.89757,-32.39659,-25.35597,-25.02958,-28.92211,-15.93891,-21.96931,-17.32079,-9.663349,-12.4128,-16.55173,-25.23581,-16.24441,-19.48633,-30.03821,-23.49782
0,52,-29.14379,-34.20592,-23.35206,-31.75749,-36.94445,-28.59258,-28.74971,-33.51253,-15.90061,-23.88144,-17.57129,-7.592196,-11.73169,-15.49016,-23.06301,-15.29695,-19.41703,-29.07442,-22.64277
0,53,-25.68327,-32.08082,-17.68043,-28.24104,-33.27096,-25.28191,-26.56736,-30.08723,-11.10986,-18.86371,-13.77868,-1.635194,-5.659844,-9.067098,-18.0444,-10.66823,-13.0868,-24.38002,-17.4118
0,54,-15.94264,-21.49878,-5.497149,-17.34443,-22.85847,-15.02531,-17.24835,-19.59173,-1.666398,-8.660511,-4.482239,7.096874,4.327913,1.273901,-7.675246,-0.6464871,-2.514422,-14.35072,-7.257841
0,55,2.021986,-0.4674763,9.072935,1.554548,-2.062109,4.006089,1.883239,0.544434,13.68545,9.443162,10.89824,20.52994,19.97393,17.93728,5.218421,14.14686,16.51611,1.498049,9.153926
0,56,-1.996755,-3.43238,3.575591,-2.497088,-5.60247,-0.2720732,-0.9501072,-2.569524,7.101237,5.339754,3.040395,13.94416,13.84644,11.07719,-0.7346225,7.5266,12.6228,-3.139535,4.194973
0,57,-9.166252,-10.65141,-2.868201,-9.851427,-13.44841,-8.177979,-9.607866,-11.59778,-0.0273409,-1.3107,-4.762877,6.458091,5.541064,4.336111,-4.3665,1.458468,3.98035,-7.695232,-2.025678
0,58,-8.787305,-11.8354,-0.02005137,-9.633965,-14.10715,-8.321057,-10.1876,-12.18867,1.317699,0.2692738,-4.495888,8.147043,6.897717,5.887963,0.6314755,5.032873,4.991184,-6.56053,-0.5519239
0,59,-7.94911,-10.89822,2.474697,-8.359246,-13.67174,-6.845008,-9.325808,-10.85763,2.980259,1.888443,-1.654554,8.301944,8.180263,7.316929,3.100264,6.036619,5.784404,-5.446191,0.3513645
0,60,-8.978837,-11.77745,0.628631,-9.282179,-14.18111,-7.214034,-10.76087,-10.57345,1.887528,-0.04314993,-2.531951,7.5201,6.378821,7.355318,1.509494,5.179059,4.928273,-6.526164,-0.6246144
0,61,-5.341308,-7.223178,6.023688,-4.760235,-10.57286,-3.236019,-7.281943,-6.703443,5.342541,3.257642,0.09057999,11.58193,10.13003,11.31553,6.544631,9.92446,9.726396,-3.465569,3.342246
0,62,-10.09156,-13.05962,1.522208,-9.669243,-14.41458,-8.848956,-13.34994,-12.90382,1.155823,-1.314626,-3.275192,7.044837,4.621434,5.197609,1.945953,6.244026,5.744215,-6.780989,-0.2548181
0,63,-16.08761,-20.93515,-4.068172,-16.25749,-20.49017,-17.01374,-21.18356,-22.61985,-4.503099,-8.496257,-8.848013,2.436924,-1.609896,-0.8344008,-1.320704,-0.4071369,-1.014325,-11.80052,-5.843338
0,64,-10.87042,-15.66229,1.973223,-11.13122,-16.05063,-12.21676,-15.20079,-17.78909,-0.1603429,-2.96503,-4.430671,5.933723,3.12747,3.354258,4.181141,4.490957,3.984931,-6.301515,-0.7342765
0,65,-6.360285,-12.28028,5.740967,-7.372465,-11.91354,-8.636396,-10.91745,-13.97418,3.009873,0.4195302,0.127101,7.56045,5.665415,7.976304,8.708188,7.721386,6.351181,-0.4989561,3.399266
0,66,-4.476492,-12.03111,9.153227,-5.723065,-10.15532,-8.032825,-10.19271,-13.15932,4.165766,1.212294,1.649727,9.001137,7.150596,7.998749,12.27237,9.929856,7.967449,3.132722,6.193299
0,67,-9.521161,-19.63747,2.838878,-12.48015,-16.08607,-14.34517,-16.5969,-18.68044,-1.343858,-4.192236,-4.038644,4.3568,0.2958695,1.573879,9.334522,5.420018,3.074892,1.575874,2.832224
0,68,-7.495559,-17.90796,3.215876,-10.88148,-13.27588,-14.09343,-15.14568,-18.77196,-1.535624,-4.042141,-3.738771,3.9424,1.794581,1.64505,10.23648,5.307116,3.976217,4.081472,4.501907
0,69,-6.982771,-18.9872,0.614285,-11.68814,-12.15502,-15.8538,-14.29221,-19.84022,-4.360682,-5.267134,-6.462378,0.4307933,-0.8767238,-0.2408684,8.960667,2.546235,2.535677,4.1505,3.486457
0,70,-1.505491,-14.5978,2.457982,-7.755018,-7.313988,-12.10898,-7.727865,-15.75234,-1.250332,-1.933572,-3.184036,3.812491,1.436306,2.61151,13.24347,4.694542,6.031654,8.563303,7.176619
0,71,-5.003503,-18.27881,-2.789207,-11.60262,-10.25305,-15.89623,-10.90972,-18.66459,-6.299979,-6.908673,-7.374496,-1.82809,-5.047642,-2.791992,7.767435,-0.2504707,1.794199,5.050306,3.060234
0,72,-9.899718,-23.18645,-9.877201,-16.80087,-14.13815,-21.44731,-15.50565,-25.04565,-11.13256,-11.51463,-12.30128,-6.976708,-11.34408,-9.435697,1.12345,-5.700326,-4.464686,-1.34838,-3.080442
0,73,-9.149094,-21.43024,-10.83742,-15.85234,-12.46826,-20.22996,-13.72674,-22.76288,-11.83006,-10.76917,-12.89029,-8.706224,-12.51761,-11.91155,-0.09094571,-7.908103,-5.444385,-1.62118,-4.070624
0,74,-16.08569,-31.68583,-19.24006,-24.37161,-19.6375,-29.46854,-21.85414,-31.9802,-19.78589,-20.0003,-19.39727,-16.76776,-21.02125,-21.19792,-6.054359,-14.9684,-14.94262,-7.213346,-11.0661
0,75,-26.91119,-47.40254,-30.6955,-38.27064,-33.55389,-44.02875,-33.72383,-48.07269,-30.06566,-32.51667,-28.66993,-25.29056,-31.70465,-32.05268,-14.27078,-24.48531,-26.22117,-14.72459,-19.9549
0,76,-24.02536,-45.72878,-28.25851,-35.87979,-30.38133,-41.74132,-31.12103,-45.6185,-27.27649,-29.85152,-24.26104,-23.79733,-30.14206,-30.63216,-11.91604,-23.59655,-25.23319,-10.84923,-17.58137
0,77,-13.98046,-35.46916,-17.85472,-25.46882,-19.14674,-32.18289,-20.17449,-35.56281,-18.44318,-18.88559,-14.90882,-16.59706,-21.87831,-23.53194,-4.362106,-17.26052,-15.7745,-1.297134,-8.780828
0,78,-14.82198,-37.11959,-19.60906,-26.97236,-19.73115,-34.90374,-20.20443,-38.63206,-21.08422,-20.54651,-17.33972,-19.87476,-25.96022,-26.2949,-8.440925,-19.94055,-18.49929,-2.319197,-10.67101
0,79,-13.3786,-37.30535,-21.92597,-27.06678,-18.34077,-34.50827,-18.39853,-37.62333,-20.84591,-20.75242,-16.26481,-19.83829,-27.81561,-26.79228,-8.381111,-20.8574,-19.84717,-1.200695,-10.76828
0,80,-11.94551,-34.52235,-23.02408,-26.24287,-17.59612,-32.81761,-15.04964,-35.34117,-21.05421,-19.4915,-15.15661,-21.82495,-28.29599,-28.17826,-10.06733,-22.46758,-20.00459,0.8358446,-10.33425
0,81,-16.15837,-39.68859,-28.01477,-31.45616,-22.80232,-37.57073,-18.02493,-39.84029,-25.29462,-23.7071,-18.43121,-26.2037,-32.55564,-34.1384,-16.70374,-27.48152,-24.78498,-2.803368,-14.61792
0,82,-16.90016,-38.87053,-30.47036,-31.5898,-22.30275,-37.48172,-18.51591,-40.70666,-25.12565,-24.09659,-17.6844,-27.03052,-33.41497,-35.09077,-19.0492,-29.42376,-28.13672,-5.390883,-17.1965
0,83,-14.47317,-34.31811,-28.37226,-27.67886,-18.0141,-33.66341,-15.07331,-36.47933,-22.73533,-21.69896,-15.01571,-25.40004,-33.71182,-34.52554,-18.57434,-30.45876,-26.19839,-6.22837,-17.19494
0,84,-19.37859,-39.17986,-31.87865,-32.31854,-23.42766,-38.01638,-19.04482,-41.42398,-25.96827,-24.94003,-18.40952,-29.11572,-39.28801,-39.20247,-23.83285,-34.50252,-32.35574,-12.03463,-22.84503
0,85,-18.44163,-39.34632,-30.58236,-31.75243,-23.23209,-36.99788,-18.02027,-40.5718,-23.95102,-23.61473,-16.52018,-26.86242,-37.02243,-36.99854,-21.59628,-31.79145,-32.25919,-11.78919,-22.14064
0,86,-9.683629,-31.07936,-22.73638,-23.42757,-14.27859,-28.29645,-9.187271,-31.66509,-15.01516,-14.25632,-7.99619,-17.66542,-27.61442,-26.9041,-13.85301,-23.15371,-23.26722,-3.135703,-13.404
0,87,-5.477346,-27.42986,-20.35545,-19.61575,-9.53429,-24.809,-4.32328,-28.04773,-11.64942,-11.27508,-4.532931,-13.96252,-24.46834,-23.41335,-11.35991,-21.25298,-20.28812,-1.091776,-10.95508
0,88,-2.123904,-21.9797,-16.96088,-14.77984,-4.500269,-19.83896,-0.1078275,-22.50082,-8.315299,-7.247019,-2.16537,-10.75352,-21.20904,-19.0691,-9.470381,-19.41622,-16.1577,-1.153349,-9.332127
0,89,-6.975578,-25.83812,-21.92752,-19.23074,-9.28894,-24.2231,-4.782963,-27.26642,-13.03881,-11.97665,-7.537905,-15.32735,-25.66644,-23.72278,-14.23308,-22.56272,-21.15311,-6.795877,-14.28806
0,90,-4.417118,-24.38021,-20.42151,-17.55435,-7.638924,-22.98117,-1.926915,-26.00084,-11.82845,-11.7727,-6.203394,-13.27518,-24.16292,-21.73972,-12.2233,-21.30588,-21.13193,-4.381778,-12.66412
0,91,2.308744,-16.57865,-14.05324,-10.44074,-0.6166488,-16.03673,5.714199,-18.31349,-6.708115,-5.822692,-1.021276,-8.696185,-18.92705,-17.1258,-7.127619,-16.29028,-15.39104,1.740277,-6.923689
0,92,1.004919,-14.78895,-15.18793,-9.919399,-0.3407827,-15.42635,5.046624,-17.2747,-8.278437,-7.359051,-2.585273,-10.73221,-20.58185,-19.92595,-9.952879,-18.28449,-16.03297,-1.748029,-9.210028
0,93,0.8290901,-13.18682,-16.94958,-9.47968,0.2382614,-14.8532,5.968842,-15.93131,-10.35937,-8.371984,-5.346525,-13.58097,-22.9046,-21.02687,-11.4627,-19.9784,-18.39363,-4.226529,-11.59009
0,94,1.035921,-13.35817,-14.24342,-8.921591,0.06437694,-14.04998,5.715248,-15.44736,-7.945139,-6.529421,-3.873356,-10.11498,-23.15506,-18.68631,-10.41485,-18.18885,-16.96519,-3.109319,-10.30165
0,95,3.014842,-10.64682,-10.72091,-6.30601,1.923379,-11.36496,7.094376,-12.86976,-5.567818,-4.284565,-1.638504,-7.629022,-19.24542,-14.29889,-7.085779,-13.4589,-12.01724,-0.5566325,-6.619643
0,96,3.954782,-7.900329,-8.762859,-4.12935,3.182318,-9.000283,7.950062,-10.35469,-4.516806,-3.945929,-0.6341124,-6.574956,-17.21862,-11.56967,-5.299695,-12.02339,-10.36515,-0.7275758,-5.834828
0,97,6.941258,-3.833618,-4.325358,-0.3221656,6.421185,-4.748378,11.1299,-5.652221,-0.8985038,1.19151,0.772593,-2.208901,-12.11766,-5.108088,-1.498043,-7.68362,-4.628101,1.282112,-2.327374
0,98,4.741971,-5.040456,-7.73657,-2.52145,3.993952,-6.994563,8.790107,-8.551437,-3.659405,-2.155498,-1.951655,-4.68691,-14.23164,-5.726624,-3.04414,-8.73893,-4.820804,-1.466103,-3.930468
0,99,6.642787,-4.181007,-5.134194,-1.191264,4.208714,-5.03906,10.208,-6.521114,-1.219659,-1.443993,0.5212798,-1.072964,-10.81252,-2.103021,0.9761176,-2.885114,-2.286031,1.524856,-0.4960851
0,100,4.250592,-6.755233,-4.459536,-3.120695,1.112419,-6.948478,6.926634,-9.022128,-1.860926,-2.533259,-0.07409683,-1.588126,-10.72347,-1.893465,0.7005076,-2.150396,-2.373293,0.847844,-0.7321585
0,101,3.264512,-6.657608,-5.573942,-3.755677,-0.1818452,-6.608517,6.625715,-8.585672,-1.975333,-2.327582,-1.126493,-1.423081,-10.38246,-1.496358,0.293082,-0.7769833,-1.709534,-1.488335,-1.537267
0,102,10.98483,2.869643,2.988368,4.818633,7.456983,2.208384,14.52397,-0.09458754,6.224625,6.130054,5.979279,7.219705,-1.623528,7.762066,8.58777,8.908908,7.729625,5.685226,6.787826
0,103,9.380541,3.205485,3.928631,4.57174,6.097807,2.385694,12.69177,0.443359,5.799476,6.138508,5.286237,6.962599,-2.557978,8.389666,8.069005,6.701755,10.80165,4.839289,6.772582
0,104,-4.500382,-10.49388,-7.280573,-8.660089,-8.18644,-10.81994,-2.781097,-13.90156,-5.71811,-6.944855,-5.094326,-5.006481,-14.63897,-3.861669,-3.115787,-5.363818,-2.962293,-6.60433,-5.428326
0,105,-18.00732,-26.77915,-15.02881,-22.60554,-24.79777,-25.39186,-18.92188,-31.55893,-14.34133,-19.11996,-14.08423,-11.23357,-23.03438,-12.15786,-9.435304,-11.3312,-14.19296,-16.57132,-14.72299
0,106,-21.35326,-32.79115,-13.67362,-26.14183,-29.15797,-29.25701,-24.48075,-36.67743,-14.13307,-19.41042,-14.84767,-9.968809,-21.78147,-11.31545,-8.591787,-9.331382,-15.54968,-16.81669,-14.83059
0,107,-19.17595,-31.74466,-9.092934,-24.14816,-28.11028,-27.61285,-24.62955,-36.31946,-10.27459,-17.72439,-10.04671,-5.669934,-18.00521,-5.814902,-3.087147,-5.433641,-13.66034,-10.89413,-10.37894
0,108,-7.667093,-21.3778,2.548331,-13.35168,-17.04467,-16.5414,-13.70015,-24.71928,0.9942913,-5.466051,1.326542,5.485649,-5.502377,7.029448,9.493706,6.702916,0.6665677,2.553871,2.917038
0,109,2.007209,-9.921082,11.93957,-2.653595,-5.926768,-5.465483,-2.298079,-12.01752,9.301392,5.241503,9.137248,12.76055,5.20936,15.68627,15.83821,15.06454,11.50034,9.739189,11.33001
0,110,9.961773,-0.7964433,18.31708,5.958038,3.544899,2.089429,6.658651,-4.573637,15.114,11.84549,15.56706,17.09715,11.52063,22.04619,22.2911,21.42908,19.89951,14.00655,17.30249
0,111,5.244249,-4.226611,12.81371,1.780138,-0.3072169,-2.081312,2.85358,-8.590823,10.09649,7.863474,9.69606,12.01966,4.831837,16.42365,16.62875,15.90541,16.87871,7.143038,11.75275
0,112,-10.46163,-21.8327,0.1374254,-13.87997,-16.69948,-18.78204,-14.36566,-26.50658,-4.357775,-8.18895,-3.872256,-2.825693,-10.72034,1.892823,4.51619,3.155138,0.6244708,-7.40024,-2.893819
0,113,-11.7859,-25.69679,2.018628,-15.52188,-19.72199,-20.69684,-17.12021,-29.25848,-3.573893,-9.708299,-3.081293,-0.8002741,-9.82538,4.600192,8.77466,5.189454,1.055669,-8.337162,-2.693516
0,114,-7.565558,-23.28358,7.435017,-11.6237,-15.49642,-17.60494,-13.48414,-27.47917,2.028071,-5.069422,3.781983,4.163194,-5.06907,9.940419,13.69918,11.02609,6.423448,-4.264217,2.194658
0,115,-7.826889,-24.10488,5.85814,-12.14293,-15.15301,-18.34008,-13.42629,-27.66875,0.5289159,-6.352526,3.465516,1.266736,-9.203476,8.409486,12.92343,7.506702,4.725739,-5.398329,0.3061424
0,116,-8.909696,-25.49275,5.203997,-13.05081,-15.58655,-20.02161,-16.06778,-29.84286,-0.4699211,-8.1709,2.897015,0.5281379,-11.13096,7.544478,13.2677,5.643967,4.477167,-5.211207,0.05346927
0,117,-0.4191373,-17.88068,14.36524,-4.668457,-6.651206,-12.88258,-7.721025,-22.7905,6.72814,-0.5322791,10.55504,7.29439,-2.611211,15.84743,20.22915,13.03854,12.26571,3.586269,8.38383
0,118,8.764157,-7.362445,22.96586,5.541229,4.663001,-3.395399,2.485034,-11.80854,13.23237,7.278139,17.67002,12.46362,4.320536,22.53899,24.94442,18.67277,20.17333,10.95301,15.58378
0,119,12.67337,-1.309147,24.17287,9.807617,9.481312,1.524307,8.542619,-5.732922,15.05861,11.24283,19.93733,12.28592,5.894825,22.90242,25.64208,20.33286,23.10731,12.59807,17.36923
0,120,15.25339,1.654478,24.30093,12.21136,13.47683,3.109456,12.32306,-2.672773,13.96091,12.84832,18.29854,10.37642,5.992689,20.87734,24.99905,18.10443,23.2944,13.81265,17.5401
0,121,13.59722,0.1963381,19.43585,10.15967,12.63341,0.4558645,10.7052,-4.901585,9.802524,8.512491,15.30236,5.511578,0.6960244,14.53393,23.19977,11.87354,19.20323,11.33587,13.89076
