type,latency,P7,P4,Cz,Pz,P3,P8,O1,O2,FC6,F8,C4,F4,AF4,Fz,C3,F3,AF3,FC5,F7
1,8267,19.90689,30.38162,3.625642,35.47977,14.18344,30.24387,29.96733,49.32503,7.833919,2.536591,20.90927,7.543859,-7.392836,-2.831684,-4.124735,0.9226418,-6.09374,28.77582,11.16574
1,8268,17.03829,29.75957,1.990809,33.71325,10.84118,29.26004,27.63705,48.44019,7.440217,-0.0427301,19.24741,4.372459,-11.37224,-6.028252,-8.92976,-2.983122,-8.133646,27.38258,9.015948
1,8269,15.81472,28.30368,1.414708,32.79855,9.315518,28.27777,26.43121,47.4307,7.458766,-0.7899015,17.57011,2.92773,-12.06248,-7.154911,-9.205714,-1.923947,-8.130495,26.45051,8.625883
1,8270,4.900318,16.70741,-9.421959,21.66538,-1.733361,17.50282,15.73287,37.05445,-4.077162,-12.03689,8.185981,-8.766811,-23.38149,-17.57833,-19.94146,-13.50527,-20.83814,15.11249,-3.198682
1,8271,-3.745166,6.952811,-17.08593,12.69623,-11.46986,8.923487,7.188321,28.12353,-13.47845,-20.7723,-0.5811037,-16.70958,-31.31009,-20.52635,-25.24234,-17.61799,-28.6788,5.696299,-11.25077
1,8272,-8.250576,1.752778,-19.00785,7.664516,-17.49944,4.798943,2.414014,22.38014,-16.81738,-24.12118,-8.102238,-20.81465,-35.01624,-17.29876,-20.70934,-10.19567,-26.60946,-0.6808931,-12.9413
1,8273,-0.2516937,10.00381,-11.16135,14.55461,-9.572135,12.64151,10.12089,29.68366,-8.750218,-17.48193,-1.346164,-13.83395,-29.00388,-8.160182,-10.36844,-1.74807,-17.28639,6.457497,-5.031129
1,8274,7.644663,18.94819,-3.235784,23.58539,-1.73467,21.01488,18.03084,38.33892,0.4125938,-9.936478,8.546597,-6.081807,-20.52286,-2.57682,-5.189461,0.3597315,-10.28759,16.26004,2.72656
1,8275,3.347555,15.18936,-7.190166,20.14738,-5.991001,17.27178,13.88522,33.98644,-1.951986,-14.06297,5.548602,-8.909846,-23.36228,-7.198132,-10.58645,-4.886035,-13.93731,11.85945,-1.304274
1,8276,-8.706799,2.823075,-17.07517,8.951568,-17.96998,5.05775,2.017996,22.12622,-14.78336,-25.07226,-7.113528,-19.47423,-35.04942,-20.64506,-21.50031,-18.79961,-26.97762,-1.142661,-14.28238
